Speaker: hombre 1
  Tier Type: po, Annotations Count: 256
    Time Stamp: ('36',), Annotation: chayka asistencia socialpami kashka  ninmari kay allpakunaka  asistenciapak asistencia dueño
    Time Stamp: ('36',), Annotation: asistenciata kutin arrendadorkunaka arrendan kashka nin pichika watapak sukta watapak shina
    Time Stamp: ('36',), Annotation: Zuletamanta Galo Plaza
    Time Stamp: ('43',), Annotation: pakalla
    Time Stamp: ('43',), Annotation: azialwan kutiyshpa
    Time Stamp: ('43',), Annotation: chay ña reforma agraria llukshirka
    Time Stamp: ('43',), Annotation: mishu laya ña kulpi
    Time Stamp: ('43',), Annotation: punta puntaka nose ñukanchik na yarinchi parlotalla uyanchi imashti pescillopika
    Time Stamp: ('43',), Annotation: padrekunami kawsana kashka nin
    Time Stamp: ('43',), Annotation: mercenario padrekuna
    Time Stamp: ('43',), Annotation: tiyanmi iglesia
    Time Stamp: ('43',), Annotation: nose la verdad misaman rranchu imacha
    Time Stamp: ('50',), Annotation: padreka illan tukurishka
    Time Stamp: ('50',), Annotation: aa rruna ñukanchik rruna genteta hacienda charin karka rrehota
    Time Stamp: ('50',), Annotation: vacakuna
    Time Stamp: ('50',), Annotation: dosientos o trecientos  vacas chayta cada turnopi mandan karka
    Time Stamp: ('50',), Annotation: cuentayu nishka cuitachun killa shuk killata
    Time Stamp: ('50',), Annotation: cada  cada cuentayu shuk killa , killapaktakpi ña entregakarka  shukman
    Time Stamp: ('51',), Annotation: mm  chashna
    Time Stamp: ('51',), Annotation: chukllata rrurrankapak
    Time Stamp: ('51',), Annotation: tutakuna shuanwapak yalishpa sancakunata tortillashpa
    Time Stamp: ('51',), Annotation: m mm
    Time Stamp: ('51',), Annotation: chukllata, shinashpa shinallata chayllapita
    Time Stamp: ('51',), Annotation: killakaman shinallata
    Time Stamp: ('51',), Annotation: hatun chukllata rrurrashka chashna kay corredokuwan chukllakuta kaspikunawan
    Time Stamp: ('51',), Annotation: lastima lastima sufrirkanchi
    Time Stamp: ('51',), Annotation: m m m
    Time Stamp: ('51',), Annotation: Pecillo laduta
    Time Stamp: ('52',), Annotation: chay urkuman
    Time Stamp: ('52',), Annotation: casi rasu cayambe laduman
    Time Stamp: ('52',), Annotation: urkukunaka chukira huchu  aaa dormida
    Time Stamp: ('52',), Annotation: volcan  ñuka rriksinimi burro chupa nishkakaman rriksini caseriaman rrishpa
    Time Stamp: ('52',), Annotation: venado
    Time Stamp: ('52',), Annotation: a a a
    Time Stamp: ('52',), Annotation: chay
    Time Stamp: ('52',), Annotation: ñuka cuñadowan finado finado Gonzalo nishka paywan rrin karkanchi
    Time Stamp: ('52',), Annotation: payka allipachama karka venadopaka na fallan karka
    Time Stamp: ('64',), Annotation: shuk tiro pun carajo chay
    Time Stamp: ('64',), Annotation: a a caravina
    Time Stamp: ('64',), Annotation: a a a caravinawan
    Time Stamp: ('64',), Annotation: ari espiashpa
    Time Stamp: ('64',), Annotation: caballutaka karupi sakin karkanchik kutin ñukanchi chakilla rrin karkanchik shina  chakilla washa laderakunata
    Time Stamp: ('66',), Annotation: shina washaman shina
    Time Stamp: ('66',), Annotation: maypi venado pay rriksishkarka venado maypi mikukta maypi kana kakta
    Time Stamp: ('66',), Annotation: upallalla espiashpa espiashpa shina espiashpa upallalla
    Time Stamp: ('66',), Annotation: primero amm
    Time Stamp: ('66',), Annotation: kunanka ña prohibidoma caserio
    Time Stamp: ('66',), Annotation: mmmm
    Time Stamp: ('66',), Annotation: tuta wasimanka chayamun karkanchi pakalla
    Time Stamp: ('66',), Annotation: a a ama rrikuchun
    Time Stamp: ('66',), Annotation: pakalla pakalla
    Time Stamp: ('67',), Annotation: guapo
    Time Stamp: ('67',), Annotation: llama
    Time Stamp: ('67',), Annotation: llama aycha cuinda kashka
    Time Stamp: ('67',), Annotation: ñuka wawakunapa
    Time Stamp: ('67',), Annotation: ishkay
    Time Stamp: ('67',), Annotation: kimzami
    Time Stamp: ('67',), Annotation: España
    Time Stamp: ('67',), Annotation: a aaa
    Time Stamp: ('67',), Annotation: ñuka shutimi es Pablito
    Time Stamp: ('67',), Annotation: paypami shina shamukpika chayman
    Time Stamp: ('68',), Annotation: aaa
    Time Stamp: ('68',), Annotation: aaa
    Time Stamp: ('68',), Annotation: no se ima shamunkacha
    Time Stamp: ('68',), Annotation: ña ishkay watapi casi chusku watapi shamun yarin shina tiempopi tiempopi shamun
    Time Stamp: ('68',), Annotation: shuk killatan kaypi kan
    Time Stamp: ('68',), Annotation: a a ama rrikuchun
    Time Stamp: ('87',), Annotation: kaymanta alliruma
    Time Stamp: ('87',), Annotation: chayka allirumi churo loma
    Time Stamp: ('87',), Annotation: aaa chay chimpa pura casi
    Time Stamp: ('87',), Annotation: yurak urku nin
    Time Stamp: ('87',), Annotation: yurak urku
    Time Stamp: ('87',), Annotation: yurak urkuma  ñukanchi Cayambe nin nevado Cayambe
    Time Stamp: ('87',), Annotation: na
    Time Stamp: ('87',), Annotation: na uyashkanchichu
    Time Stamp: ('87',), Annotation: aaaa
    Time Stamp: ('92',), Annotation: uraman
    Time Stamp: ('92',), Annotation: ammm
    Time Stamp: ('92',), Annotation: rrudu pampaman chayman ña hari yaku
    Time Stamp: ('92',), Annotation: izquierdo es bueno izquierdo
    Time Stamp: ('92',), Annotation: chaytama pinan
    Time Stamp: ('92',), Annotation: mas abajoka boliza
    Time Stamp: ('92',), Annotation: ñañu loma
    Time Stamp: ('92',), Annotation: ñañu loma
    Time Stamp: ('93',), Annotation: churu lomaka ladumi chaypi
    Time Stamp: ('93',), Annotation: a a bastante hatun
    Time Stamp: ('93',), Annotation: kashna bomba   tukuy chay lomata
    Time Stamp: ('93',), Annotation: San Juanta San Juan cuentata rrurrashka
    Time Stamp: ('100',), Annotation: inka rrurrashka San Juanpa   shina hatun allpa
    Time Stamp: ('100',), Annotation: callana cuinda
    Time Stamp: ('100',), Annotation: en carro
    Time Stamp: ('100',), Annotation: a aaa
    Time Stamp: ('100',), Annotation: chay washamanka pesandilla nin
    Time Stamp: ('101',), Annotation: a aaa
    Time Stamp: ('101',), Annotation: pesambilla	katoka no pesambilla
    Time Stamp: ('101',), Annotation: chay yura urku  chay washamanta rrikuy
    Time Stamp: ('101',), Annotation: que
    Time Stamp: ('101',), Annotation: churo loma
    Time Stamp: ('101',), Annotation:  chay yura urku chay yura urkumanta washamanka ña kashna chimpapura
    Time Stamp: ('101',), Annotation:  temprenollamari gulpi
    Time Stamp: ('109',), Annotation: shina karumari
    Time Stamp: ('109',), Annotation: rrikurin
    Time Stamp: ('109',), Annotation: chaymi pesambilla nirkami
    Time Stamp: ('109',), Annotation: mmm
    Time Stamp: ('109',), Annotation: yaku kay waykuka
    Time Stamp: ('109',), Annotation: kuchas diferente shina pukyukunamanta ma tantanakun
    Time Stamp: ('109',), Annotation: ashaku ashaku
    Time Stamp: ('109',), Annotation: washa hawa kuchamanta
    Time Stamp: ('109',), Annotation: dormida,
    Time Stamp: ('109',), Annotation: mmm ñukanchi linderoka chay yura urku chakikaman
    Time Stamp: ('110',), Annotation: mm chaymanta kari yakuwan
    Time Stamp: ('110',), Annotation: kari yakuwan kay lado kutin montoneras piscillo
    Time Stamp: ('110',), Annotation: chayman
    Time Stamp: ('110',), Annotation: aaa pescillo chayka ña
    Time Stamp: ('110',), Annotation: kay hatun waykumanta chaymanka pescillo chay hatun waykumi lindero
    Time Stamp: ('110',), Annotation: ñukanchi yaku chimba
    Time Stamp: ('110',), Annotation: mmm ventana nishka warmi pampaman rrishpan rrikurin
    Time Stamp: ('110',), Annotation: uyarkani ventana hatun ventana uchilla ventana chay pero shina rrumipiñata
    Time Stamp: ('110',), Annotation: utukushkami ventana  aa piñarrumita utukushka
    Time Stamp: ('110',), Annotation: eee
    Time Stamp: ('111',), Annotation: chaymanta
    Time Stamp: ('111',), Annotation: turo pampa nishka chay hawaman piscillomanta hawaman turo pampa
    Time Stamp: ('111',), Annotation: mmmm
    Time Stamp: ('111',), Annotation: montoneras hawamanllata chashna chayta hawaman ña turujuchuma kutin
    Time Stamp: ('111',), Annotation: aa turuhucho washaman
    Time Stamp: ('111',), Annotation: washamanka ña San Pablo, San Pablo Otavalo urayman shina rrin
    Time Stamp: ('111',), Annotation: chay urkupika nima animal na tyan vacio
    Time Stamp: ('111',), Annotation: karuma chayka
    Time Stamp: ('111',), Annotation: muyu urku chawpi
    Time Stamp: ('111',), Annotation: a aaa
    Time Stamp: ('112',), Annotation: puru rruna puru rruna gentellami
    Time Stamp: ('112',), Annotation: mmm na tyanllu
    Time Stamp: ('112',), Annotation: pero rriksishpa na rriksishpaka nima
    Time Stamp: ('112',), Annotation: mmmm
    Time Stamp: ('112',), Annotation: kaymanka nepasmi yaku chimpapika nepas ashtawan mayor parte
    Time Stamp: ('112',), Annotation: chaymanta lechonkuna
    Time Stamp: ('112',), Annotation: cholka kilo
    Time Stamp: ('112',), Annotation: Quinche Farinanguyman tyan
    Time Stamp: ('112',), Annotation: aaaa
    Time Stamp: ('112',), Annotation: chiriwasi
    Time Stamp: ('113',), Annotation: Farinango shinayman tyan
    Time Stamp: ('113',), Annotation: a aa shina tyan
    Time Stamp: ('113',), Annotation: mmmm
  Tier Type: mb, Annotations Count: 256
    Time Stamp: ('',), Annotation: ñuka, parlan-ka-pak, munani, mm...shuk
    Time Stamp: ('',), Annotation: Quito-manta, ingeniero,imacha-ri, shina, shuk
    Time Stamp: ('',), Annotation: shuk ,mashi-wa-n
    Time Stamp: ('',), Annotation: yyyy
    Time Stamp: ('',), Annotation: pay-mi, tapun-ka-pak, muna-n
    Time Stamp: ('',), Annotation: imashna, ñuka-n-chi, kawsa-shka-nchi
    Time Stamp: ('',), Annotation: wawa-manta-pacha
    Time Stamp: ('',), Annotation: yachan-ka-pak, munani, nin
    Time Stamp: ('',), Annotation: kaysay-kuna-ta, llukchi-n-ka-pak
    Time Stamp: ('1',), Annotation: shina-pash
    Time Stamp: ('1',), Annotation: ñuka-pash, na, alli, yuyari,ni
    Time Stamp: ('1',), Annotation: wampra-ka-shpa-ka, hawa-pi, kawsar,ka-nchik, kunan, kay ,centro, civico-pí kawsa-n-chi
    Time Stamp: ('1',), Annotation: hawa-ka, ashta-wa-n, chyri, chyri
    Time Stamp: ('1',), Annotation: uksha, wasiku-pi, kawsar-ka-n-chi
    Time Stamp: ('1',), Annotation: chay-pi, kawsar-ka-n-chi
    Time Stamp: ('1',), Annotation: ñukanchi,papasito mamita-ku-na, analfabeto-karka
    Time Stamp: ('1',), Annotation: asha, asha, castellano-ta, shina,  rima-tu-karka
    Time Stamp: ('1',), Annotation: ñukanchi-pash
    Time Stamp: ('1',), Annotation: ña, ñuka, suxta, wata-ta, charik-pi-mi
    Time Stamp: ('2',), Annotation: yachana wasi.
    Time Stamp: ('2',), Annotation: llukshir-ka, ñuka, llakta, chimpa-pi
    Time Stamp: ('2',), Annotation: escuela, llukshir-ka
    Time Stamp: ('2',), Annotation: cuarto grado-ka-man-lla,
    Time Stamp: ('2',), Annotation: mmm ashtawam-pa-sh, quinto, sexto-ka,na tiyar-ka-chu
    Time Stamp: ('5',), Annotation: rruna-pa-ka, prohibido, kashka,  escuela, na, liyina-ta ama,yachahu-chu-n,
    Time Stamp: ('5',), Annotation: mishukuna-ka, prohibido, indio-ta nishpa,  indio-ka, ama, yacha-hu-chu-n, nishpa
    Time Stamp: ('5',), Annotation: kunan-ka, nove, ashta-wan, indio-ku-na-ra, ashta-wa-n, mishu-kuna, kalpa-chi-n
    Time Stamp: ('5',), Annotation: ña, ally, abogado-kuna, tiyan, gente, campesina-pa,abogado-kuna
    Time Stamp: ('5',), Annotation: Doctor-kuna
    Time Stamp: ('5',), Annotation: tukuy, ley-ta, yacha-kuna, kunan-ka, tiyan
    Time Stamp: ('6',), Annotation: kunan, defenza, tiyan, ña, campesino-pa-pash, tukuy-pa
    Time Stamp: ('6',), Annotation: chashna
    Time Stamp: ('6',), Annotation: chashna cuarto, grado-ka-man- lla, ñuka-ka, yachahu-rka-ni
    Time Stamp: ('6',), Annotation: chayman-ta-ka, kutin, shina, ña
    Time Stamp: ('6',), Annotation: ñuka-n-chi, tayti-ku-ta
    Time Stamp: ('6',), Annotation: labranza, ña, trabahu-ta,  shina
    Time Stamp: ('6',), Annotation: shina, aydakarkan-chi
    Time Stamp: ('6',), Annotation: yyyy
    Time Stamp: ('6',), Annotation: wakra, yunta-wa-n, yapushpa.
    Time Stamp: ('6',), Annotation: arado, kaspi, aratu-wa-n
    Time Stamp: ('7',), Annotation: kaspi, aratu-wa-n
    Time Stamp: ('7',), Annotation: wakra-ta-ka, yuku-wa-n, yuku-sh-pa, chaykuna-ta, talvez, na, hamuktanka-chu
    Time Stamp: ('7',), Annotation: chay-wa-n, chashna, kawsa-shka-nchik, yapu-shpa
    Time Stamp: ('7',), Annotation: kunan-mari, maquinaria-kuna, tractor-man
    Time Stamp: ('7',), Annotation: yapun, chay, tiempo-ka, solo, wakra, yunta-wa-n, yapu, karka-n-chi
    Time Stamp: ('7',), Annotation: kaspi, arado-wa-n, arado, extrangero-pa-sh, na, tiyrka
    Time Stamp: ('7',), Annotation: mmm
    Time Stamp: ('7',), Annotation: mmmm
    Time Stamp: ('7',), Annotation: asha-ku-ta, yuyari-sha-ra, kunkarihunmi
    Time Stamp: ('7',), Annotation: chay
    Time Stamp: ('8',), Annotation: puesto-ka, chimba, chimba,
    Time Stamp: ('8',), Annotation: chimba hawa-pi kawsar-ka-n-chi
    Time Stamp: ('8',), Annotation: yaku,chimba, es, todo
    Time Stamp: ('8',), Annotation: yaku,chimba, todo, todo, la,comunidad
    Time Stamp: ('8',), Annotation: (.....)
    Time Stamp: ('8',), Annotation: wasi,punku-ku-ta charin-kar-ka wasi-punko
    Time Stamp: ('8',), Annotation: wasi-punku-ku-pi, fayna-shpa, kutin, trabaju-man, nove, que. ganan-karka
    Time Stamp: ('8',), Annotation: gana-n, esclavo
    Time Stamp: ('8',), Annotation: hatun,  arrendatario, mishu-kuna, manta-shka, pay-kuna, mayordomo-kuna, atsial, hawa,
    Time Stamp: ('8',), Annotation: maltrata-shka
    Time Stamp: ('9',), Annotation: chashna, wasi-pi-ka, solo,  fayna-ku-ta, rrurrana, chayman-ta-ka, tarea-man, ña,  acienda-man, ocho, horas-ta, trabajan-ka-pa-k
    Time Stamp: ('9',), Annotation: shina tanto
    Time Stamp: ('9',), Annotation: shhh
    Time Stamp: ('9',), Annotation: shina, tanto, tanto, ña ,ñukanchi-pa-sh, ña, maltun-ya-sh-pa, ña, joven-yash-pa, kakpi-mi, ña
    Time Stamp: ('9',), Annotation: antes, ña, reforma, agraria, llukshi-rka
    Time Stamp: ('9',), Annotation: chay, cabecilla-ku-na, luchar-ka, Quitu-pi, abogado-ku-na-wa-n
    Time Stamp: ('9',), Annotation: partido, comunista, nishka, partido, socialista,
    Time Stamp: ('9',), Annotation: chayta-pa-sh, contrario, mishu-ku-na-ka, indio, socialista, indio, comunista, indio, bago, nirka
    Time Stamp: ('9',), Annotation: paykuna-ka, indio, trabaja-sh-ka-lla-ta-ta, mas, que, perdon, nini,  saksan-kar-ka, mas, que, indio, trabaja-sh-ka-ta
    Time Stamp: ('9',), Annotation: indio trabaja-shka-ta, mikun, hatunka-pay-man chay-pi, indio, trabaja-shka, ima, papa-y-man, trigo-yma, cevada-yma
    Time Stamp: ('10',), Annotation: ima, jabas-yma, imata-pa-sh, acienda-kuna-pa-sh, nina-n-ta, pampa-kuna-pi, tarpu, karka,
    Time Stamp: ('10',), Annotation: y, chayma, kutin,  peon-kuna-ka, chayman,  ña, cosechan-ka-pa-k, ña, trigo, ña, chaki-k-pi, ña,cebada, ña, chaki-k-pi
    Time Stamp: ('10',), Annotation: papa, na, fuku-k-pi, ña, akllan-ka-pa-k,  shina, ganan, esclavo
    Time Stamp: ('10',), Annotation: antes, tanta, lucha, de cabecillas- kuna-pa, tiempo, tanta ,lucha, asta, finada, mama, Transito Amaguaña, lucha-rka
    Time Stamp: ('10',), Annotation: pay, calabaza-kuna-man, apashka plancha-kuna-pi,  yalichi-sh-ka, lastima, maltrata-sh-ka
    Time Stamp: ('10',), Annotation: aaa,riksir-ka-n-chi-mi
    Time Stamp: ('10',), Annotation: Alemania-man
    Time Stamp: ('10',), Annotation: Alemania-man
    Time Stamp: ('10',), Annotation: camiza-ta maña-shpa,  anaco-ta, maña-shpa
    Time Stamp: ('10',), Annotation: Rusia-manta, tikramuk-ta, ma, espia-shpa, preso, chura-sh-karka
    Time Stamp: ('11',), Annotation: chay-mi, kutin, plancha-pi, yalin, castiga-shpa
    Time Stamp: ('11',), Annotation: prohibido-ma, karka, chay, tiempo-ka
    Time Stamp: ('11',), Annotation: aaa cabecilla,nishka,
    Time Stamp: ('11',), Annotation: pero pakalla
    Time Stamp: ('11',), Annotation: Quito-man, rrichun
    Time Stamp: ('11',), Annotation: chakilla, carro, na, tyan
    Time Stamp: ('11',), Annotation: naa Quito-ka-man
    Time Stamp: ('11',), Annotation: Quito-ka-man, chaki-lla
    Time Stamp: ('11',), Annotation: kay, chaki-ñan chaki-ñan, recto, rrecto
    Time Stamp: ('11',), Annotation: ña, mayor, mayor-mi, hacienda-pi, enterrar-ka
    Time Stamp: ('12',), Annotation: kay-ka, heredero, allpa-ma-ri
    Time Stamp: ('29',), Annotation: ñuka, finado-pi taytiku-pa, wasipunku-pi-ma rrurra-k-ri-hurka-ni, shuk, wasita
    Time Stamp: ('29',), Annotation: mmm
    Time Stamp: ('30',), Annotation: Transito Amaguaña, pay, pay-mi, shina, kay, reforma-ta, agraria-ta, medio, kati-shpa
    Time Stamp: ('30',), Annotation: kay, alpa-ku-kuna-y-man, pay, parcela-rka, kulpi, kulpi, hacienda, entero, tukuri-rka
    Time Stamp: ('30',), Annotation: ñuka-man parlar-ka-rka,  imashti, doce, hacienda-ta-mi parcela-k-ri-n-chi
    Time Stamp: ('30',), Annotation: Chayka, na, krir-ka-ni, mayta, na, semejante, mishu-ku-na-ka, mayta, sakin-ka, na,  pablo, pablo, na,  pablito, rrikun-ki, ÑALLA-PA-CHA, ÑALLA, ALPA-KA, LLUKSHI-K-RI-N
    Time Stamp: ('30',), Annotation: y como quiera y como quiera
    Time Stamp: ('30',), Annotation: primero
    Time Stamp: ('30',), Annotation: llukshi-rka, kay, centro, civico,  kay, lote-ku-ku-na, chay.pa, hipa, kutin, llukshi-rka, kay, ñan, hatun,
    Time Stamp: ('30',), Annotation: hatun, allpa, seis, hectarea, cada, uno
    Time Stamp: ('30',), Annotation: aaa
    Time Stamp: ('30',), Annotation: chay-ka potrero-kuna
    Time Stamp: ('31',), Annotation: potrero
    Time Stamp: ('35',), Annotation: ari, heredero, allpa-mi
    Time Stamp: ('35',), Annotation: plituna-hun-ki-chi-mi, ama, kaypi-ka, rraychu
    Time Stamp: ('35',), Annotation: kampa, allpa-pi, rrurray, ni-rka
    Time Stamp: ('35',), Annotation: alli, alli, consejo-ta, kurka, shuk, mama, cuenta,
    Time Stamp: ('36',), Annotation: mmm
    Time Stamp: ('36',), Annotation: arrendatario-kuna
    Time Stamp: ('36',), Annotation: arrenda-nma, karka, punta-ka, arrenda, kashka-rka, aa, ñuka, yuyary-ni, ñuka,  nose, kayman-ta-ka,  chayka,
    Time Stamp: ('36',), Annotation: administrador, nishkalla-mi manejan-ka-sh-karka ,kay, acienda-ta-ka
    Time Stamp: ('36',), Annotation: kimsa, empleados,  shuk, shuk,  administrador, shuk, escribiente,  shuk,mayordomo
    Time Stamp: ('36',), Annotation: chayka, asistencia, social-pa-mi, kashka,  nin-ma-ri, kay, allpa-kuna-ka,  asistencia-pa-k, asistencia, dueño,
    Time Stamp: ('36',), Annotation: asistencia-ta, kutin, arrendador-kuna-ka, arrenda-n-ka-sh-ka, nin, pichika, wata-pa-k, sukta, wata-pa-k, shina
    Time Stamp: ('36',), Annotation: Zuleta-man-ta, Galo, Plaza,
    Time Stamp: ('43',), Annotation: pakalla
    Time Stamp: ('43',), Annotation: azial-wan, kutiy-shpa
    Time Stamp: ('43',), Annotation: chay, ña, reforma, agraria, llukshir-ka
    Time Stamp: ('43',), Annotation: mishu, laya, ña, kulpi.
    Time Stamp: ('43',), Annotation: punta, punta-ka, nose, ñuka-nchik, na, yari-nchi, parlotalla, uyanchi, imashti, pescillo-pi-ka
    Time Stamp: ('43',), Annotation: padre-kuna-mi, kawsa-na, kashka nin
    Time Stamp: ('43',), Annotation: mercenario padre-kuna
    Time Stamp: ('43',), Annotation: tiyanmi iglesia
    Time Stamp: ('43',), Annotation: nose la verdad, misa-man, rranchu, imacha,
    Time Stamp: ('50',), Annotation: padre-ka, illan, tukuri-sh-ka
    Time Stamp: ('50',), Annotation: aa, rruna, ñuka-nchik, rruna, gente-ta, hacienda, charin, karka, rreho-ta,
    Time Stamp: ('50',), Annotation: vaca-kuna
    Time Stamp: ('50',), Annotation: dosientos, o, trecientos,  vacas, chayta, cada, turno-pi, mandan-kar-ka
    Time Stamp: ('50',), Annotation: cuenta-yu, nishka, cuita-chun, killa, shuk, killa-ta
    Time Stamp: ('50',), Annotation: cada,  cada, cuenta-yu, shuk, killa , killa-paktakpi, ña, entrega-kar-ka,  shuk-man
    Time Stamp: ('51',), Annotation: mm chasna
    Time Stamp: ('51',), Annotation: chuklla-ta, rrurran-ka-pa-k
    Time Stamp: ('51',), Annotation: tuta-kuna, shua-n-wa-pak, yali-shpa, sanca-kuna-ta, tortilla-shpa
    Time Stamp: ('51',), Annotation: m mm
    Time Stamp: ('51',), Annotation: chuklla-ta, shina-shpa, shina-lla-ta, chaylla-pi-ta,
    Time Stamp: ('51',), Annotation: killaka-man, shina-lla-ta
    Time Stamp: ('51',), Annotation: hatun, chuklla-ta, rrurra-shka, chasha, kay, corredo-ku-wan, chuklla-ku-ta kaspi-kuna-wan,
    Time Stamp: ('51',), Annotation: lastima lastima sufrir-kanchi
    Time Stamp: ('51',), Annotation: m m m
    Time Stamp: ('51',), Annotation: Pecillo ladu-ta
    Time Stamp: ('52',), Annotation: chay, urku-man
    Time Stamp: ('52',), Annotation: casi, rasu, cayambe, ladu-man
    Time Stamp: ('52',), Annotation: urku-kuna-ka, chukirahuchu,  aaa dormida,
    Time Stamp: ('52',), Annotation: volcan,  ñuka, rriksi-ni-mi, burro, chupa, nishka-ka-man,rriksi-ni, caseria-man, rrishpa
    Time Stamp: ('52',), Annotation: venado
    Time Stamp: ('52',), Annotation: a a a
    Time Stamp: ('52',), Annotation: chay
    Time Stamp: ('52',), Annotation: ñuka,cuñado-wan, finado, finado, Gonzalo, nishka, pay-wan, rrin, karka-nchi
    Time Stamp: ('52',), Annotation: pay-ka, alli-pa-cha-ma, karka, venado-pa-ka, na, fallan, karka,
    Time Stamp: ('64',), Annotation: shuk, tiro, pun, carajo, chay,
    Time Stamp: ('64',), Annotation: a,a,caravina
    Time Stamp: ('64',), Annotation: a, a, a, caravina-wan,
    Time Stamp: ('64',), Annotation: ari,espia-shpa,
    Time Stamp: ('64',), Annotation: caballu-ta-ka, karu-pi, sakin, karka-nchik, kutin, ñukanchi, chakilla, rrin, karka-nchik, shina,  chakilla, washa, ladera-kuna-ta,
    Time Stamp: ('66',), Annotation: shina, washa-man, shina
    Time Stamp: ('66',), Annotation: maypi, venado, pay, rriksi-shka-rka, venado, maypi, miku-k-ta, maypi, kana, kak-ta,
    Time Stamp: ('66',), Annotation: upalla-lla, espia-shpa, espia-shpa, shina, espia-shpa, upalla-lla,
    Time Stamp: ('66',), Annotation: primero,amm,
    Time Stamp: ('66',), Annotation: kunan-ka, ña, prohibido-ma, caserio,
    Time Stamp: ('66',), Annotation: mmmm,
    Time Stamp: ('66',), Annotation: tuta, wasi-man-ka, chayamun, karka-nchi pakalla
    Time Stamp: ('66',), Annotation: a, a, ama, rriku-chun,
    Time Stamp: ('66',), Annotation: pakalla, pakalla,
    Time Stamp: ('67',), Annotation: guapo,
    Time Stamp: ('67',), Annotation: llama
    Time Stamp: ('67',), Annotation: llama,aycha, cuinda, kashka,
    Time Stamp: ('67',), Annotation: ñuka, wawa-ku-na-pa,
    Time Stamp: ('67',), Annotation: ishkay,
    Time Stamp: ('67',), Annotation: kimza-mi,
    Time Stamp: ('67',), Annotation: España,
    Time Stamp: ('67',), Annotation: a, aaa,
    Time Stamp: ('67',), Annotation: ñuka, shuti-mi, es Pablito
    Time Stamp: ('67',), Annotation: pay-pa-mi, shina, shamuk-pi-ka, chayman
    Time Stamp: ('68',), Annotation: aaa,
    Time Stamp: ('68',), Annotation: aaa,
    Time Stamp: ('68',), Annotation: no, se, ima, shamun-ka-cha,
    Time Stamp: ('68',), Annotation: ña, ishkay, wata-pi, Casi, chusku, wata-pi, shamun, yarin, shina, tiempo-pi, tiempo-pi, shamun,
    Time Stamp: ('68',), Annotation: shuk, killa-ta-n, kay-pi,kan
    Time Stamp: ('68',), Annotation: a, a, ama, rrikuchun,
    Time Stamp: ('87',), Annotation: kay-man-ta, alli-ru-ma
    Time Stamp: ('87',), Annotation: chay-ka, allirumi, churo, loma,
    Time Stamp: ('87',), Annotation: aaa, chay, chimpa, pura, casi,
    Time Stamp: ('87',), Annotation: yurak, urku, nin,
    Time Stamp: ('87',), Annotation: yurak, urku,
    Time Stamp: ('87',), Annotation: yurak, urku-ma,  ñukanchi, Cayambe, nin, nevado, Cayambe,
    Time Stamp: ('87',), Annotation: na,
    Time Stamp: ('87',), Annotation: na, uyashka-nchi-chu,
    Time Stamp: ('87',), Annotation: aaaa,
    Time Stamp: ('92',), Annotation: ura-man,
    Time Stamp: ('92',), Annotation: ammm,
    Time Stamp: ('92',), Annotation: rrudu, pampa-man, chayman, ña, hari, yaku,
    Time Stamp: ('92',), Annotation: izquierdo, es, bueno, izquierdo,
    Time Stamp: ('92',), Annotation: chay-ta-ma, pinan,
    Time Stamp: ('92',), Annotation: mas, abajo-ka, boliza
    Time Stamp: ('92',), Annotation: ñañu, loma,
    Time Stamp: ('92',), Annotation: ñañu, loma
    Time Stamp: ('93',), Annotation: churu, loma-ka, ladu-mi, chay-pi
    Time Stamp: ('93',), Annotation: a, a bastante, hatun,
    Time Stamp: ('93',), Annotation: kashna, bomba,   tukuy, chay, loma-ta,
    Time Stamp: ('93',), Annotation: San, Juan-ta, San, Juan, cuenta-ta, rrurra-shka,
    Time Stamp: ('100',), Annotation: inka, rrurra-shka, San, Juan-pa,   shina, hatun allpa
    Time Stamp: ('100',), Annotation: callana, cuinda,
    Time Stamp: ('100',), Annotation: en,  carro,
    Time Stamp: ('100',), Annotation: a aaa
    Time Stamp: ('100',), Annotation: chay, washa-man-ka, pesandilla, nin,
    Time Stamp: ('101',), Annotation: a aaa
    Time Stamp: ('101',), Annotation: pesambilla	-ka-toka, no, pesambilla
    Time Stamp: ('101',), Annotation: chay, yura, urku,  chay, washa-manta, rrikuy,
    Time Stamp: ('101',), Annotation: que,
    Time Stamp: ('101',), Annotation: churo, loma,
    Time Stamp: ('101',), Annotation:  chay, yura, urku, chay, yura, urku-manta, washa-man-ka, ña, kashna, chimpapura
    Time Stamp: ('101',), Annotation: tempreno-lla-ma-ri, gulpi,
    Time Stamp: ('109',), Annotation: shina, karu-ma-ri
    Time Stamp: ('109',), Annotation: rrikurin,
    Time Stamp: ('109',), Annotation: chay-mi pesambilla nirka-mi
    Time Stamp: ('109',), Annotation: mmm
    Time Stamp: ('109',), Annotation: yaku, kay, wayku-ka
    Time Stamp: ('109',), Annotation: kuchas, diferente, shina, pukyu-kuna-manta, ma tantanakun
    Time Stamp: ('109',), Annotation: asha-ku asha-ku
    Time Stamp: ('109',), Annotation: washa, hawa, kucha-manta
    Time Stamp: ('109',), Annotation: dormida
    Time Stamp: ('109',), Annotation: mmm ñukanchi, lindero-ka, chay, yura, urku, chakika-man
