Speaker: hombre
  Tier Type: po, Annotations Count: 180
    Time Stamp: ('54',), Annotation: chay shinatalla sara uksha  yayakuna parlashka
    Time Stamp: ('55',), Annotation: sara uksha manllanay ukshakuna ninchik ñukanchik
    Time Stamp: ('55',), Annotation: chaymanta kutin  ñukanchiK shutichishka sara uksha
    Time Stamp: ('55',), Annotation: chimbawan tiyan telon kucha nishka shuk laguna yaku kuchami
    Time Stamp: ('55',), Annotation: chay asha pukru cuadro
    Time Stamp: ('56',), Annotation: chaypi kan laguna telon kucha shutimi kan chay shuk ashka pampa yakumi kan
    Time Stamp: ('56',), Annotation: kutin kaymanta (....) charinchik chanchunga loma nishka
    Time Stamp: ('56',), Annotation: kay ladoman chanchunga chaykuna kashka shutikuna
    Time Stamp: ('56',), Annotation: ashka tian (....) ashka llaktakuna tiyan
    Time Stamp: ('57',), Annotation: may sumak kan llukshirishpa comunakuna tukuyta riksina tukun llukshirishpa
    Time Stamp: ('49',), Annotation: kashna wasipi tiyashpaka
    Time Stamp: ('50',), Annotation: na riksi tukunchi uray llaktakuna  ima shutikunakan
    Time Stamp: ('50',), Annotation: llukshirina mayka alli kashka nachu
    Time Stamp: ('51',), Annotation: rectitota kan wanguaje chayankapak
    Time Stamp: ('51',), Annotation: chayka bueno kaymanta rinalla kan  Pujilimanta rina kan alli ñan kan
    Time Stamp: ('51',), Annotation: may, sumakmi chayanallami kan
    Time Stamp: ('52',), Annotation: ashka  comunidadmi tiyan chimbaniman  "pate" nishka
    Time Stamp: ('52',), Annotation: kuti (....) nishka kan  katun laya cascada ninchik
    Time Stamp: ('52',), Annotation: chayllata kan cascada ninchik
    Time Stamp: ('52',), Annotation: manllanay shuk rumi katun ashka  ñukanchi ninchik
    Time Stamp: ('52',), Annotation: (....) urmakun yaku
    Time Stamp: ('53',), Annotation: pampawanka casi wañunallami kan  rishpaka ripankilla chayman chayankapak
    Time Stamp: ('53',), Annotation: shuk horata demorankimi chakilla
    Time Stamp: ('71',), Annotation: chakiwan chayankakaman chakiwan chayana kan
    Time Stamp: ('71',), Annotation: una horata demorarkani wichayman urayman ashka shaykushkani
    Time Stamp: ('71',), Annotation: riksinakapanki nachu
    Time Stamp: ('72',), Annotation: ñukamanta na kaypi nacido kani ñuka kani comunidad Chillapatamanta
    Time Stamp: ('72',), Annotation: ñukapa yaya kashnaman, llukshimushka kuti, ñukanchikpash katishpa shamushkanchik
    Time Stamp: ('72',), Annotation: ashka watakunata kaypi kawsanchik
    Time Stamp: ('72',), Annotation: chay katun ñanta katishpa rinallami, ñanka, yaykunllami chillapataman
    Time Stamp: ('73',), Annotation: kay sectorllapi, chillapata kan katun comunidad
    Time Stamp: ('73',), Annotation: chaymanta ñukanchi kanchi sectorkuna, wakinkuna kanchi comuna (...)
    Time Stamp: ('76',), Annotation: shuk comunawa ñukanchita kacharishka(...)
    Time Stamp: ('76',), Annotation:  (...) yachana wasi, tukuykuna tiyan chaypi
    Time Stamp: ('76',), Annotation: riksishkani, tukuymi tiyan chaypi
    Time Stamp: ('76',), Annotation: sakisilimantaka unos media, cinco minutos chay (...)
    Time Stamp: ('73',), Annotation: imamanta, ñuka kanta shuk tapuyta, imamanta kichwata yacharkanki
    Time Stamp: ('74',), Annotation: ñuka rikuni, kanta rikuni karu llaktamanta
    Time Stamp: ('74',), Annotation: manllarishpa sakirini kichwata
    Time Stamp: ('82',), Annotation: tukuy ladota kanka purishkanki mana wakinkuna nishka kichwapi parlanataka pinkanay nin manachu pinkayta charishkanki
    Time Stamp: ('83',), Annotation: mishukunawan parlana en verdad kuti  gobierno nishka kichwapi  parlana pero
    Time Stamp: ('83',), Annotation: ñachu pinkañachikashka manachu kampak familia kanka kichwapi parlanki rimaykuna kushka
    Time Stamp: ('59',), Annotation: sumak ñukamanta kushikuni nachu shuk gringowan ñuka kunan kay chishi  kapashka
    Time Stamp: ('59',), Annotation: contento ñuka sentipani nachu
    Time Stamp: ('59',), Annotation: ñukanchikwan shuk apoyo tukushkanki
    Time Stamp: ('59',), Annotation: maypipash en verdad ñukunchika kichwapi parlashkanchik castellano entendeni
    Time Stamp: ('59',), Annotation: como campo indigena kashkamantaka inglestapash  munashkanchik pero mana podeshkanchik (....)
    Time Stamp: ('60',), Annotation: parlankichik inglespi  mana entendi tukunchik
    Time Stamp: ('60',), Annotation: shuk wampra kanchilaya ashta ninan atencion uyashpa sakirinchik nachu
    Time Stamp: ('60',), Annotation: shuklaya parlan chaykunataka kushikuni ñachu en verdad nachu
    Time Stamp: ('60',), Annotation: ñukanchik wawakunamanta rikukpi
    Time Stamp: ('60',), Annotation: (....) trabajoman rishpaka wakinkuna kunkarimushka
    Time Stamp: ('61',), Annotation: pinkanayan nishka(....) puro castellano shinapi parlashka pero ñukanchika
    Time Stamp: ('61',), Annotation: yaya mama exiginakushkanchik  todavía kichwapi parlachun
    Time Stamp: ('61',), Annotation: maypikashpapash ñukanchika culturata rukuchinchik bueno ñukanchik kashna kanchi
    Time Stamp: ('61',), Annotation: campo kashnakukunata plazaman llukshishpaka  ropa (...)  llukshishkanchik
    Time Stamp: ('61',), Annotation: kay chishi kushikuywan kakuni kanwan tandalla pasakuni
    Time Stamp: ('61',), Annotation: asha horaskunata ñami rikuchirkani ñuka animalkunata charini
    Time Stamp: ('62',), Annotation: wiwakunata kaypi charini
    Time Stamp: ('62',), Annotation: (....) mirachinchik
    Time Stamp: ('62',), Annotation: mikunapash mikunchik nachu (....)
    Time Stamp: ('13',), Annotation: ñukapa kaypi kan kayka ñuka papitopa ashpami kan
    Time Stamp: ('13',), Annotation: washaman charini ashkami kan  chaypi tarpunchik papawan habaswan  cebadawan  tukuy wata  tarpunchik
    Time Stamp: ('13',), Annotation: minkanchik yaya Dios wata chayakpi ñukanchikman kumpidashka  chay esperazata charin kay mundopika kawsashkanchik nachu
  Tier Type: mb, Annotations Count: 174
    Time Stamp: ('',), Annotation: ñuka-pak, shuti-mi, kan, Antonio Vagas Cevallos
    Time Stamp: ('',), Annotation: ñuka chari-ni 42 años
    Time Stamp: ('2',), Annotation: ñuka-manta chay tapuy-ta rura-shka-manta (...chullanakunata.)
    Time Stamp: ('2',), Annotation: madrugado llukshi-nchi wata-na-wan hiwa-pi chura-nchi
    Time Stamp: ('2',), Annotation: tarde lado kutin shina-lla-ta rura-shka-nchi
    Time Stamp: ('2',), Annotation: tukuy trabajo-ka-n llama cuida-na llama-ku-kuna millma tiari-kpi rutuy tuku-nchi nachu
    Time Stamp: ('2',), Annotation: shina trabaja-shpa tia-nchik ñuka warmi ñuka-nchik wawa-kuna-wan nachu
    Time Stamp: ('3',), Annotation: kunan rato-ka chari-nchik veinte y cinco-ta chari-nchik
    Time Stamp: ('3',), Annotation: wata-y-man-ka  michi-nkapak ri-ni washa ñuka allpa kan (....) punku ni-shka
    Time Stamp: ('3',), Annotation: cascada (....)
    Time Stamp: ('4',), Annotation: loma-ta washa-ku-shpa
    Time Stamp: ('4',), Annotation: chay-man-mi apa-nchik michi-na-man washa-pi wata-na-man chay-man apa-shpa puri-nchik
    Time Stamp: ('7',), Annotation: chay kinlla-ta ñuka-nchik wanu-nkapak ni-shpa cada kimsa punlla (...)
    Time Stamp: ('8',), Annotation: cada chusku punlla  (...) tikra-nchik
    Time Stamp: ('8',), Annotation: mana kashpa-ka ñuka-nchiK wanu-ku-ta tantachi-nchik shita-nkapak
    Time Stamp: ('8',), Annotation: chay tukuy-pi ñuka-nchik wanu-ta kunan tantachi-shka chari-ku-nchik
    Time Stamp: ('8',), Annotation: ñuka-nchik (....) chay wanu-wan  (....) papa-wan sumak (...)
    Time Stamp: ('8',), Annotation: chay-mi  (....) tikra-na yacha-ni (...)
    Time Stamp: ('14',), Annotation: washa lado
    Time Stamp: ('15',), Annotation: ari riku-shpa muyu-na-lla kan
    Time Stamp: ('17',), Annotation: wacha-shka-kuna(...) recien-lla, wacha-naku-rka
    Time Stamp: ('20',), Annotation: kunan punlla wacha-rka reciencito wacha-shka-wa-mi
    Time Stamp: ('20',), Annotation: chay mama-ka pay kan reciencito wacha-shka
    Time Stamp: ('20',), Annotation: ari pay-ka mama kan
    Time Stamp: ('21',), Annotation: (....) kara-ku-n
    Time Stamp: ('25',), Annotation: (....) llullu fungu-kuna-ta, ushka-shka
    Time Stamp: ('25',), Annotation: monton wawa-kuna-ta (...)
    Time Stamp: ('26',), Annotation: kinlla-man apa-nchik
    Time Stamp: ('26',), Annotation: chay-pi acomoda-shun
    Time Stamp: ('28',), Annotation: kay-mi kan habas
    Time Stamp: ('29',), Annotation: shamuy shamuy
    Time Stamp: ('37',), Annotation: ña-chu?
    Time Stamp: ('38',), Annotation: (.....) ñuka-nchik trabajo-ta chari-na  kan-chi (....)
    Time Stamp: ('38',), Annotation: (.....) ñuka-nchik kaya tarpu-na kan-chi washa-pi
    Time Stamp: ('38',), Annotation: Clever ñuka-n-chi-ta ayuda-na kan (....) pasa-na kan na-chu
    Time Stamp: ('39',), Annotation: sobrin  ayuda-nki-chakaya punlla ñuka-n-chi-ta trabaja-shpa?
    Time Stamp: ('39',), Annotation: shina kash-pa-ka kan-pak mami-ta-man villa-nki na-chu
    Time Stamp: ('42',), Annotation: shina-mi kan na-chu   (...) trabaja-ka-nchik
    Time Stamp: ('42',), Annotation: ........pay-ka.....chay....... washa-pi ka-wan
    Time Stamp: ('42',), Annotation: ....... ñuka warmikuta ayudashpa kumbidana kanki-chi nachu
    Time Stamp: ('42',), Annotation: chay miercoles-ta-pash kut  apamu-na (..... ) chari-nchik chay
    Time Stamp: ('43',), Annotation: kuti rina-ka-nchik llama katuy-man bueno kan-kuna-lla-ta yacha-nkichik (...)
    Time Stamp: ('43',), Annotation: tukuy-ta-mi apamu-shun kan-kuna-man kara-n-ka-pak kay semana-ka tukuy (...)
    Time Stamp: ('43',), Annotation: kimsa pura-wan-lla kan-chi ñuka ushi Gladis mana rikuri-n ima hora tupari-shun may-pi-cha-ri tupari-shun
    Time Stamp: ('43',), Annotation: (...)  may-pi-ka llaki-ri-shka-mi kawsa-ku-shka-nchik
    Time Stamp: ('44',), Annotation: (.....)
    Time Stamp: ('44',), Annotation: ....kaya lunes-ta shina-ka trabaja-na-ka-nchik nachu
    Time Stamp: ('44',), Annotation: ñuka chay-ra ni-rka-ni kan-kuna (....)  animal-kuna-ta segura-shpa
    Time Stamp: ('44',), Annotation: pasa-na-ka-nchik  nachu
    Time Stamp: ('48',), Annotation: chay-manta ñuka mas que (...) ñuka-nchik mana tayta
    Time Stamp: ('48',), Annotation: conseja-shka chay-ka tukuy-ta mente-pi apa-shpa puri-na kanki
    Time Stamp: ('47',), Annotation: may-pi-ka grosero-ta porta-ku-nki (...)
    Time Stamp: ('47',), Annotation: kay-pi ñuka-n-chi-ka riku-shpa lucha-shpa kawsa-na-ka-nchik nachu
    Time Stamp: ('47',), Annotation: gordito kan-ta siempre ni-nchik gordito  kay-man shamu-shka-nki ñuka-nchik-ta  (....)
    Time Stamp: ('47',), Annotation: contento kani (....) ñachu gordito
    Time Stamp: ('49',), Annotation: nana dios shina-mi kan en verdad Dios-mi kay tukuy mundo entero  cuida-shka
    Time Stamp: ('49',), Annotation: chay-mi, Dios-mi, samay , vida, kawsay,  tukuy-pi, ku-shka, nachu
    Time Stamp: ('62',), Annotation: ñuka-nchik wawapura-pash tukuy-kuna alli-mi kawsa-na kanchi ñuka-nchik
    Time Stamp: ('63',), Annotation: lado llulla (.....) ka-shka-nchik
    Time Stamp: ('63',), Annotation: (....) kan-pak uya-shka sumak-mi kan en verdad
    Time Stamp: ('63',), Annotation: viernes-ta ñachu rina-lla kan-chi papa tarpu-na-man (.....)
    Time Stamp: ('63',), Annotation: (....) pasa-na kan-chi kay semana
    Time Stamp: ('63',), Annotation: chay-manta kuti shuk semana (......)
    Time Stamp: ('64',), Annotation: ruku-ya-shpa ruku-ya-shpa trabaja-shpa (.....)
    Time Stamp: ('64',), Annotation: mana charik tukun-chi-chu chay-kuna-ta-ka lucha-shpa (....) trabaja-shpa tia-na kanchi (.....)
    Time Stamp: ('64',), Annotation: chay-ka shina kan kuti
    Time Stamp: ('65',), Annotation: (.....) trabajo-kuna-manta
    Time Stamp: ('65',), Annotation: ña-mi
    Time Stamp: ('65',), Annotation: kawua-kuna-pi-sh shina(.....) riku-ri-shpa
    Time Stamp: ('65',), Annotation: (......)
    Time Stamp: ('65',), Annotation: chay-manta (...)
    Time Stamp: ('66',), Annotation: rura-shpa kay semana-piashka-ta (...)
    Time Stamp: ('66',), Annotation: (.....) trabajo chay  (....)
    Time Stamp: ('66',), Annotation: (.....)
    Time Stamp: ('66',), Annotation: (.....)
    Time Stamp: ('67',), Annotation: ña-chu  mamita-ta riku-nki (...) kay pulla-kuna
    Time Stamp: ('68',), Annotation: (....) burro wata-na-man
    Time Stamp: ('68',), Annotation: Stalin-pash na riku-shka nachu
    Time Stamp: ('68',), Annotation: (....... ) na riku-shka-nchik nachu
    Time Stamp: ('68',), Annotation: may-pi-pash na riku-ri-n-ka
    Time Stamp: ('70',), Annotation: (.....) chapa-kuna kan-chi nachu
    Time Stamp: ('70',), Annotation: (.....) ñuka-pa  tiya mana riku-ri-n
    Time Stamp: ('70',), Annotation: (..) chay-kuna-manta pay-kuna-ta  riku-na kan-chi lado lado
    Time Stamp: ('70',), Annotation: (.....) mana-chu kan-ka riksi-nki
    Time Stamp: ('30',), Annotation: shina-ka-shpa-ka (....)
    Time Stamp: ('30',), Annotation: visita-nkapak shamu-n ishkanti-lla (....) shamu-ku-n
    Time Stamp: ('30',), Annotation: chay-ku-ta parla-nkapak shamu-n ñuka-pash na riksi-ni-chu
    Time Stamp: ('31',), Annotation: (.......)
    Time Stamp: ('32',), Annotation: kay shuti comunidad Mulintimi-mi kan
    Time Stamp: ('32',), Annotation: Mulintimi bueno ñuka yaya-kuna parla-shka  Mulintimi shuti-mi kan
    Time Stamp: ('32',), Annotation: shuk planta-mi ura wayku-pi tian shuk mulintimi ni-shka
    Time Stamp: ('33',), Annotation: yura planta-ku-kunatia-rka bueno kunan-pash  tian chay
    Time Stamp: ('33',), Annotation: ñuka-nchik jampi kan may-pi-ka
    Time Stamp: ('33',), Annotation: (....) segun comunidad parla-na yacha-nchik na mismo
    Time Stamp: ('33',), Annotation: sumbawa shuti-k laya idioma-pi parla-n shuk kichwa-pi
    Time Stamp: ('33',), Annotation: kuti riobamba-ta riku-k-pi shuk kichwa wangaje-ta riku-k-pi shuk laya kichwa parla-n
    Time Stamp: ('34',), Annotation: ñuka-nchik shuk kichwa parla-shka-nchik (....) may-pi chukriri-k-pi chay-wan ñuka-nchik jampitukun-chi
    Time Stamp: ('34',), Annotation: chay sakiri-shka mulintimi shuti ñuka-pak yaya parla-shka ñuka-pak  abuelito  chay mulintimi fanka shuti-mi kay comunidad-ka tuku-shka
    Time Stamp: ('34',), Annotation: kunan tian kunan kay hora mana tamia-ku-n chay-ka pay-pash chakiri-na-ta yacha-n
    Time Stamp: ('34',), Annotation: chaquiri-n tamia hora-ka chay mulintimi shuk killu planta kan
    Time Stamp: ('35',), Annotation: pampa-pi mirakya-shpa kati-n-lla-mi chay mulintimi
    Time Stamp: ('35',), Annotation: ashka remedio may sumak-mi kan chay-ka
    Time Stamp: ('35',), Annotation: ñuka-nchik ni-nchik paño-ta rura-na (....)cuerpo-kuna-ta
    Time Stamp: ('36',), Annotation: shuk rumi-ta kapi-shpa shuk kashna banco-ku-ta kapi-shpa  chay-ta-ka
    Time Stamp: ('36',), Annotation: (....) chay-wan kuti ñuka-nchiK kaku-ri tukun-chi
    Time Stamp: ('53',), Annotation: ari shina kiwa-wan chay-ka
    Time Stamp: ('54',), Annotation: alli tukun-chi-lla kunan-ta  (....) chay kakuri-shpa-ka alliya-n-chi-lla-mi
    Time Stamp: ('54',), Annotation: (.....) shuti kan Mulintimi ni-shka
    Time Stamp: ('54',), Annotation: chimba kanllama wasi ni-shka
    Time Stamp: ('54',), Annotation: kay-manta recto kan llama wasi  kutin kay lado-wan  riku-k-pi-ka sara uksha
    Time Stamp: ('54',), Annotation: chay shina-ta-lla sara uksha  yaya-kuna parla-shka
    Time Stamp: ('55',), Annotation: sara uksha manlla-na-y uksha-kuna ni-nchik ñuka-nchik
    Time Stamp: ('55',), Annotation: chay-manta kutin  ñuka-nchik shuti-chi-shka sara uksha
    Time Stamp: ('55',), Annotation: chimba-wan tian telon kucha ni-shka shuk laguna yaku kucha-mi
    Time Stamp: ('55',), Annotation: chay asha pugru cuadro
    Time Stamp: ('56',), Annotation: chay-pi kan laguna telon kucha shuti-mi kan chay shuk ashka pampa yaku-mi kan
    Time Stamp: ('56',), Annotation: kutin kay-manta (....) chari-nchik chanchunga loma ni-shka
    Time Stamp: ('56',), Annotation: kay lado-man chanchunga chay-kuna kashka shuti-kuna
    Time Stamp: ('56',), Annotation: ashka tian (....) ashka llakta-kuna tian
    Time Stamp: ('57',), Annotation: may sumak kan llukshi-ri-shpa comuna-kuna tukuy-ta riksi-na tukun llukshi-ri-shpa
    Time Stamp: ('49',), Annotation: kashna wasi-pi tia-shpa-ka
    Time Stamp: ('50',), Annotation: na riksi tukun-chi ura-y llakta-kuna  ima shuti-kuna kan
    Time Stamp: ('50',), Annotation: llukshi-ri-na may-ka alli kashka nachu
    Time Stamp: ('51',), Annotation: rectito-ta kan "wanguaje" chaya-nkapak
    Time Stamp: ('51',), Annotation: chay-ka bueno kay-manta rina-lla kan  Pujili-manta rina kan alli ñan kan
    Time Stamp: ('51',), Annotation: may sumak-mi chaya-na-lla-mi kan
    Time Stamp: ('52',), Annotation: ashka comunidad-mi tian chimba-ni-man  "pate" ni-shka
    Time Stamp: ('52',), Annotation: kuti (....) ni-shka kan  katun- laya cascada ni-nchik
    Time Stamp: ('52',), Annotation: chay-lla-ta kan cascada ni-nchik
    Time Stamp: ('52',), Annotation: manllanay shuk rumi katun ashka  ñuka-nchik ni-nchik
    Time Stamp: ('52',), Annotation: (....) urma-ku-n  yaku
    Time Stamp: ('53',), Annotation: pambawanga casi wañu-na-lla-mi kan  ri-shpa-ka ri-pa-nki-lla chay-man chaya-nkapak
    Time Stamp: ('53',), Annotation: shuk hora-ta demora-nki-mi chaki-lla
    Time Stamp: ('71',), Annotation: chaki-wan chaya-n-ka-ka-man chaki-wan chaya-na kan
    Time Stamp: ('71',), Annotation: una hora-ta demora-rka-ni vichay-man uray-man ashka shayku-shka-ni
    Time Stamp: ('71',), Annotation: riksi-na-ka-pa-nki
    Time Stamp: ('72',), Annotation: ñuka-manta na kay-pi nacido kani ñuka kani comunidad Chillapata-manta
    Time Stamp: ('72',), Annotation: ñuka-pa yaya kashna-man, llukshimu-shka kuti, ñuka-nchik-pash kati-shpa shamu-shka-nchik
    Time Stamp: ('72',), Annotation: ashka wata-kuna-ta kay-pi... kawsa-nchik
    Time Stamp: ('72',), Annotation: chay katun ñan-ta kati-shpa. rina-lla-mi ñan-ka yayku-n-lla-mi chillapata-man
    Time Stamp: ('73',), Annotation: kay sector-lla-pi, chillapata kan katun comunidad
    Time Stamp: ('73',), Annotation: chay-manta, ñuka-nchik ka-nchi sector-kuna wakin-kuna, ka-nchi comuna (...)
    Time Stamp: ('76',), Annotation: shuk comuna-wa ñuka-nchi-ta kachari-shka (...)
    Time Stamp: ('76',), Annotation:  (...) yacha-na wasi tukuy-kuna tian chay-pi
    Time Stamp: ('76',), Annotation: riksi-shka-ni tukuy-mi tian chay-pi
    Time Stamp: ('76',), Annotation: sakisili-manta-ka unos media, cinco minutos chay (...)
    Time Stamp: ('73',), Annotation: ima-manta, ñuka kan-ta shuk tapuy-ta, ima-manta kichwa-ta yachaku-rka-nki
    Time Stamp: ('74',), Annotation: ñuka riku-ni, kan-ta riku-ni karu llakta-manta
    Time Stamp: ('74',), Annotation: manlla-ri-shpa saki-ri-ni kichwa-ta
    Time Stamp: ('82',), Annotation: tukuy lado-ta kan-ka puri-shka-nki mana wakin-kuna ni-shka kichwa-pi parla-na-ta-ka pinka-na-y nin mana-chu pinkay-ta, chari-shka-nki
    Time Stamp: ('83',), Annotation: mishu-kuna-wan parla-na en verdad kuti  gobierno ni-shka kichwa-pi  parla-na pero
    Time Stamp: ('83',), Annotation: ña-chu pinka-ña-chi-ka-shka mana-chu kan-pak familia kan-ka kichwa-pi parla-nki rimay-kuna ku-shka
    Time Stamp: ('59',), Annotation: sumak ñuka-manta kushi-ku-ni na-chu shuk gringo-wan ñuka kunan kay chishi kapa-shka
    Time Stamp: ('59',), Annotation: contento ñuka senti-pa-ni na-chu
    Time Stamp: ('59',), Annotation: ñuka-nchik-wan shuk apoyo tuku-shka-nki
    Time Stamp: ('59',), Annotation: may-pi-pash en verdad ñuka-nchi-ka kichwa-pi parla-shka-nchik castellano entende-ni
    Time Stamp: ('59',), Annotation: como campo indigena kashka-manta-ka ingles-ta-pash muna-shka-nchik pero mana pode-shka-nchik (....)
    Time Stamp: ('60',), Annotation: parla-nkichik ingles-pi mana entendi tuku-nchik
    Time Stamp: ('60',), Annotation: shuk wampra kan-chi-la-ya ashta ninan atencion uya-shpa sakiri-nchik na-chu
    Time Stamp: ('60',), Annotation: shuklaya parla-n chay-kuna-ta-ka kushi-ku-ni ñachu en verdad nachu
    Time Stamp: ('60',), Annotation: ñuka-nchik wawa-kuna-manta riku-kpi
    Time Stamp: ('60',), Annotation: (....) trabajo-man ri-shpa-ka wakin-kuna kunka-ri-mu-shka
    Time Stamp: ('61',), Annotation: pinka-naya-n ni-shka(....) puro castellano shina-pi parla-shka pero ñuka-nchi-ka
    Time Stamp: ('61',), Annotation: yaya mama exigi-na-ku-shka-nchik todavía kichwa-pi parla-chun
    Time Stamp: ('61',), Annotation: may-pi-ka-shpa-pash ñuka-nchi-ka cultura-ta rukuchi-nchik bueno ñuka-nchik kashna kan-chi
    Time Stamp: ('61',), Annotation: campo kashna-ku-kuna-ta plaza-man llukshi-shpa-ka  ropa (...)  llukshi-shka-nchik
    Time Stamp: ('61',), Annotation: kay chishi kushikui-wan kaku-ni kan-wan tanda-lla pasa-ku-ni
    Time Stamp: ('61',), Annotation: asha horas-kuna-ta ña-mi rikuchi-rka-ni ñuka animal-kuna-ta chari-ni
    Time Stamp: ('62',), Annotation: kuyiwa-kuna-ta kay-pi chari-ni
    Time Stamp: ('62',), Annotation:  (...) mirachi-nchik
    Time Stamp: ('62',), Annotation: mikuna-pash miku-nchik nachu (....)
    Time Stamp: ('13',), Annotation: ñuka-pa kay-pi kan kay-ka ñuka papito-pa ashpa-mi kan
    Time Stamp: ('13',), Annotation: washa-man chari-ni ashka-mi kan  chay-pi tarpu-nchik papa-wan habas-wan  cebada-wan  tukuy wata  tarpu-nchik
    Time Stamp: ('13',), Annotation: minka-nchik yaya Dios wata chaya-kpi ñuka-nchik-man kumbida-shka  chay esperaza-ta chari-n kay mundo-pi-ka kawsa-shka-nchik nachu
  Tier Type: gl, Annotations Count: 174
    Time Stamp: ('96',), Annotation: yo-POS nombre -AF.EV es Antonio Vargas Cevallos
    Time Stamp: ('96',), Annotation: yo-1 tener-1 42 años
    Time Stamp: ('96',), Annotation: yo-ALB ese preguntar-AC hacer-PFV-ABL (...chullanakunata.)
    Time Stamp: ('97',), Annotation: madrugado salimos-1PL con amarrar-NMLZ-COM1 en la yerba-LOC ponemos-1PL
    Time Stamp: ('97',), Annotation: tarde en la otra ves asi mismo-LIM-AC hemos hecho-PFV-1PL
    Time Stamp: ('97',), Annotation: todo trabajo es-FOC-3 oveja cuidar-NMLZ ovejas-DIM-PL lana cuando sienta-DR cortar nos hacemos-1PL no es cierto
    Time Stamp: ('97',), Annotation: asi trabajo-SR haber-1PL yo mujer yo-1PL hijio-PL------ asi
    Time Stamp: ('97',), Annotation: hoy rato-FOC tener-1PL 25-AL tener-1PL
    Time Stamp: ('98',), Annotation: amarrar-NMLZ-AL-FOC pastar-SR.P ir-1 atras yo tierra es (....) puerta decir-PFV
    Time Stamp: ('99',), Annotation: cascada (...)--------------------------
    Time Stamp: ('99',), Annotation: loma-AC atras-PRG-SR
    Time Stamp: ('99',), Annotation: ese-AL-AF.EV llevar-1PL pastar-NMLZ-AL atras-LOC amarrar-NMLZ-AL ese-al llevar-SR caminar-1PL
    Time Stamp: ('134',), Annotation: este corral-AC yo-1PL abono-SR.P decir-SR cada tres dias (...)
    Time Stamp: ('111',), Annotation: cada cuatro dia  (...) regresar-1PL
    Time Stamp: ('111',), Annotation: no es-FOC yo-1PL abono-PRG-AC recoger-1PL votar-SR.P
    Time Stamp: ('111',), Annotation: ahi todo-LOC yo-1PL abono-AC hoy recoger-PFV tener-PRG-1PL
    Time Stamp: ('111',), Annotation: yo-1PL (...) ese abono-COM1(...) papa-COM1 bueno(...)
    Time Stamp: ('134',), Annotation: eso-AF.EV (...) regresar-NMLZ saber-1 (...)
    Time Stamp: ('106',), Annotation: atras lado
    Time Stamp: ('106',), Annotation: si ver-SR girar-NML-LIM es
    Time Stamp: ('106',), Annotation: nacer-PFV-PL(...)  recien-LIM, nacer-RCPL-PAST
    Time Stamp: ('107',), Annotation: hoy dia nacer-PAST reciencito nacer-PFV---------AF.EV
    Time Stamp: ('107',), Annotation: ese. mamá-FOC ella es reciencito nacer-PFV
    Time Stamp: ('109',), Annotation: si ella-FOC mamá es
    Time Stamp: ('109',), Annotation:  (...) regalar-PRG-3
    Time Stamp: ('148',), Annotation: (....) bebe fungu-PL-AC bastante-PFV
    Time Stamp: ('148',), Annotation: monton bebe-PL-AC (...)
    Time Stamp: ('148',), Annotation: corral-AL llevar-1PL
    Time Stamp: ('114',), Annotation: ahi-LOC acomodar-1PL.FUT
    Time Stamp: ('151',), Annotation: este-AF.EV es habas
    Time Stamp: ('132',), Annotation: ven ven
    Time Stamp: ('115',), Annotation: no-NEG?
    Time Stamp: ('151',), Annotation: (.....) yo-1PL, trabajo-AC, tener-NMLZ,  es-CAUS (....)
    Time Stamp: ('152',), Annotation: (......) yo-1PL mañana sembrar-NMLZ es-CAUS atras-LOC
    Time Stamp: ('152',), Annotation: celver yo-3-CAUS-AC ayudar-NMLZ es (...) parar-NMLZ es no-NEG
    Time Stamp: ('153',), Annotation: sobrino ayudar-2-CNJ.EV mañana dia yo-3-CAUA-AC trabajar-SR?
    Time Stamp: ('153',), Annotation: asi es-HON-FOC tu-POS- madre-AC-AL avisar-2-NMLZ-NEGQ
    Time Stamp: ('157',), Annotation: asi-AF.EV es no-NEGQ  (...)  trabajar-FOC-1PL
    Time Stamp: ('157',), Annotation: el-FOC.......eso........... atras-LOC estar----------
    Time Stamp: ('157',), Annotation: yo mujer-DIM-AC ayudar-SR colaborar-NMLZ usted-CAUS no-NEGQ
    Time Stamp: ('157',), Annotation: ese miercoles-AC---------- otra ves traer-NMLZ (...)  tener-1PL ese
    Time Stamp: ('159',), Annotation: otra ves ir-1PL llama vernder-AL bueno usted-PL-LIM-AC conocer-2PL (...)
    Time Stamp: ('159',), Annotation: todo-AC-AF.EV traer-1PL.FUT usted-PL-AL regalar-3-FOC-POS esta semana-FOC todo(....)
    Time Stamp: ('159',), Annotation: tres dia-------LIM es-CAUSyo hija mana asomar-3 que hora encontrar-1PL.FUT donde-LOC-CNJ.EV-RFLX encontrar-1PL-FUT
    Time Stamp: ('159',), Annotation: (...) donde-LOC-FOC triste-RFLX-PFV-AF.EV vivir-PRG-PFV-1PL
    Time Stamp: ('160',), Annotation: (.....)
    Time Stamp: ('159',), Annotation: ... mañana lunes-AC asi-FOCtrabajar-NMLZ-FOC-1PL si
    Time Stamp: ('159',), Annotation: yo ese-IMPV decir-PAST-1 tu-PL(...) animal-PL-AC segurar-SR
    Time Stamp: ('159',), Annotation: parar-NMLZ-FOC-1PL SI
    Time Stamp: ('161',), Annotation: ese-ABL yo mas que (...) yo-1PL no padre
