Speaker: persona 1 simeon
  Tier Type: po, Annotations Count: 103
    Time Stamp: ("'ts1134'", "'ts1142'"), Annotation: burruimanga kichuy garabato kichuy kakpi kulirashpa pelerkanchi (................................)
    Time Stamp: ("'ts1148'", "'ts1151'"), Annotation: ari (.....................)chaygokuna
    Time Stamp: ("'ts1152'", "'ts1154'"), Annotation: chay ñukanchika chayorash korirkanchi chay rrandi kolirashpa ñukanchpash ashta shuyashpa
    Time Stamp: ("'ts1155'", "'ts1156'"), Annotation: ashta paykuna bala bala ñukanchika rrumi pay bala bala ñukanchi rrumi ashta
    Time Stamp: ("'ts1157'", "'ts1158'"), Annotation: ñukanchi alpapi shuk gentita kalli (..........)rrinrrita llukchishka karka
    Time Stamp: ("'ts1159'", "'ts1160'"), Annotation: lluk llukchishkaka warkuriasjushka karka
    Time Stamp: ("'ts1161'", "'ts1166'"), Annotation: chaymandami ñukanchi kutin ashta pelea shamun chaymanta hospitalpi rrinrrita sirakpi samarirka
    Time Stamp: ("'ts1168'", "'ts1169'"), Annotation: (.............................)
    Time Stamp: ("'ts1174'", "'ts1181'"), Annotation: puntaka gente de mas fino gente (..............................................................................)
    Time Stamp: ("'ts1184'", "'ts1185'"), Annotation: kunanga ña trankilo kanchi
    Time Stamp: ("'ts1219'", "'ts1224'"), Annotation: kay horas timpokunaka ña urkukunapash  planta  churashka na nima yaykun nima
    Time Stamp: ("'ts1225'", "'ts1229'"), Annotation: kunan ñukanchi tarpushkia  kunanga ñukanchi llamakunapash na purinllu mushuk plantakuna churashka
    Time Stamp: ("'ts1230'", "'ts1237'"), Annotation: shina  plantacion plantacioga mm
    Time Stamp: ("'ts1238'", "'ts1245'"), Annotation: shinamari mashikuna kawsanchi nachu
    Time Stamp: ("'ts1248'", "'ts1250'"), Annotation: kayka washa tutupiro wangaji wangajimi linderoka arrinda arrindador wangaji kutin shuk ladoka provinciami uraladu provinciami arriendo arrindado provincias demas kaypi chaypi ima gallo ima gallo kaypi charishkia gallo churun gallos
    Time Stamp: ("'ts1251'", "'ts1252'"), Annotation: shina mayral nishka gallo mayra (.........................)wangaji  jatun urku provincia chay shina allka
    Time Stamp: ("'ts1253'", "'ts1254'"), Annotation: chaymandaka chay kutin shuk (.......................)gallo sakishka ............................
    Time Stamp: ("'ts1260'", "'ts1263'"), Annotation: rriksishpama ñukanchi charirkanchi
    Time Stamp: ("'ts1276'", "'ts1277'"), Annotation: (.............................................)
    Time Stamp: ("'ts1300'", "'ts1306'"), Annotation: provinciami  provinciami enrrigajun ñukanchimanga
    Time Stamp: ("'ts1309'", "'ts1312'"), Annotation: mmm
    Time Stamp: ("'ts1314'", "'ts1315'"), Annotation: (...............)
    Time Stamp: ("'ts1322'", "'ts1324'"), Annotation: kunanga tubaru yakuwalla charinchi adjudikashkia tanqui rrurrashka charinchi (....................)
    Time Stamp: ("'ts1328'", "'ts1330'"), Annotation: de mas shayjurkanchi amokuna shitashka kutin wangajishkarian wangajishpa shayarirkanchi provinciashpa yalirkanchi
    Time Stamp: ("'ts1331'", "'ts1333'"), Annotation: (....................)
    Time Stamp: ("'ts1338'", "'ts1341'"), Annotation: aaa
    Time Stamp: ("'ts1342'", "'ts1345'"), Annotation: aa ari kucha pambami
    Time Stamp: ("'ts1346'", "'ts1353'"), Annotation: contra kocha pambami tierian kucha yakuta kucha yakuman villachirishpa ashta rrandi rrandi rrani rrandimi shitarirkanchi
    Time Stamp: ("'ts1354'", "'ts1357'"), Annotation: shuk gentita kaypi ñukanchi kukanchi gentita kutin chaypi kutin kucha pamba ñuka ladopi chayka  pantalon trabajumanda shamukta pantalon shitashpa
    Time Stamp: ("'ts1358'", "'ts1363'"), Annotation: (..........)tigrashka (.....................)ñukanchi hijado aaa
    Time Stamp: ("'ts1365'", "'ts1367'"), Annotation: (risa )
    Time Stamp: ("'ts1369'", "'ts1373'"), Annotation: chayta (...........)ñukanchi ñuka ushu  hijagupash hijaduwa
    Time Stamp: ("'ts1374'", "'ts1380'"), Annotation: japitukushka karkaka chayka chay horas pelea horas trabajashpa peliaoras trabajumanda shamuktaka kambiado japirka
    Time Stamp: ("'ts1381'", "'ts1382'"), Annotation: shukta ñuka lunguwakala o vivoka shuk bushkashka paykuna kutin shuk ladopi purijunga kaman
    Time Stamp: ("'ts1383'", "'ts1385'"), Annotation: imashna altuta llukshi urtunda urmashpa nitijamushka karka
    Time Stamp: ("'ts1386'", "'ts1390'"), Annotation: (risa )chaykunapa na ñukanchipash ashta na kacharirkanchi
    Time Stamp: ("'ts1391'", "'ts1395'"), Annotation: paykunawan arriglashpa katzi arriklaywan paktashpa ñukanchika rribukamente forsado
    Time Stamp: ("'ts1396'", "'ts1399'"), Annotation: na
    Time Stamp: ("'ts1400'", "'ts1402'"), Annotation: shu apamuytaka apamushka karka chay horas
    Time Stamp: ("'ts1403'", "'ts1404'"), Annotation: paykuna aparkami
    Time Stamp: ("'ts1406'", "'ts1409'"), Annotation: aaa chay tilon kucha loma kamanlla
    Time Stamp: ("'ts1410'", "'ts1413'"), Annotation: jatun bastante pato ganso llukshi carajo
    Time Stamp: ("'ts1416'", "'ts1419'"), Annotation: pato ganso muyujun aa patokuna muyujun
    Time Stamp: ("'ts1420'", "'ts1422'"), Annotation: ja aa
    Time Stamp: ("'ts1427'", "'ts1431'"), Annotation: na rriksishkata apanalla telon kucha  brava telon kuchami
    Time Stamp: ("'ts1433'", "'ts1436'"), Annotation: shunami
    Time Stamp: ("'ts1438'", "'ts1445'"), Annotation: chaypi wambra kishpiriarkanchi (..... )shuk genteka pitachari shuk ladokuna wañuchishka karka ñukanchipakta
    Time Stamp: ("'ts1456'", "'ts1460'"), Annotation: exacto shinami nin
    Time Stamp: ("'ts1467'", "'ts1473'"), Annotation: wangachirin nin wangachi (..................)peleanajushpaka shuk warmi chingarka
    Time Stamp: ("'ts1474'", "'ts1476'"), Annotation: chayka kutin
    Time Stamp: ("'ts1477'", "'ts1481'"), Annotation: kutin ñukanchipash(.......................)provincias pelearka chaypash algo ..................
    Time Stamp: ("'ts1482'", "'ts1483'"), Annotation: (.............................)
    Time Stamp: ("'ts1487'", "'ts1491'"), Annotation: tyashka pelashka
    Time Stamp: ("'ts1493'", "'ts1499'"), Annotation:  kutin provincia tyarka (........ ) provincia kutin provincia  shukpikia provincia pay pura  kutin shinallata peleanajushkia chawpikia ñukanchin tukurka yana urku
    Time Stamp: ("'ts1498'", "'ts1500'"), Annotation: chaymanda kuti shuk presidente   salvarishka ñukanchi tukushkapika kutin chawpi provinciaka
    Time Stamp: ("'ts1501'", "'ts1505'"), Annotation: kutin salvarishka presidenteka kutin rrinrrita amin amin afitishka karka chay horas chay horas ñuka presidente karkani
    Time Stamp: ("'ts1506'", "'ts1513'"), Annotation: chay horas matiku nishka gente karka (....................................)ñuka kutin presidente kajushpaka kaykmandaka cinco de la mañanata jatarirkani shuk viente vale  gentiwalla katichishka chay chunga  chay horaska poshti ashti poshtin chay horas vueltachishpa chay horas templashpa
    Time Stamp: ("'ts1512'", "'ts1514'"), Annotation: chay provincia shamuk carru gentetaka japirkanchi
    Time Stamp: ("'ts1515'", "'ts1518'"), Annotation: chaymi carro llavita  japishpa gente chaymandaka ña tapamurka
    Time Stamp: ("'ts1519'", "'ts1520'"), Annotation: ashta chaymandaka ashta warmi carropi tyachishpa mm
    Time Stamp: ("'ts1521'", "'ts1522'"), Annotation: rrinripi kayman chayachimurkanchi ashta apunte patada kayman
    Time Stamp: ("'ts1523'", "'ts1531'"), Annotation: ashta bluta ashta gente ñuka presidente kunanmi shina kani ñuka de machu sofrish kani presidente kashpaka
    Time Stamp: ("'ts1538'", "'ts1542'"), Annotation: (.................................)
    Time Stamp: ("'ts1546'", "'ts1550'"), Annotation:  chaypi shuana carian  purin   japishpaka shuk shuwata  ñukanchi chay kay urani iskina karka
    Time Stamp: ("'ts1551'", "'ts1554'"), Annotation: chaypi warkushpa sakirkanchi warkushpa (................)puñuchirkanchi shuk vigape
    Time Stamp: ("'ts1555'", "'ts1563'"), Annotation: serio ñukanchi(....... ......)chaymanda kaypika na purin (..................) mmm
    Time Stamp: ("'ts1569'", "'ts1572'"), Annotation: unay unay unaymi ña
    Time Stamp: ("'ts1576'", "'ts1580'"), Annotation: ari
    Time Stamp: ("'ts1582'", "'ts1584'"), Annotation: punta kawsawraska  ñuka urata shamushpa kawsarkani
    Time Stamp: ("'ts1586'", "'ts1589'"), Annotation: aa
    Time Stamp: ("'ts1591'", "'ts1592'"), Annotation: illarkashnaka illarka
    Time Stamp: ("'ts1595'", "'ts1600'"), Annotation: nima llucho (........................................)
    Time Stamp: ("'ts1602'", "'ts1604'"), Annotation: ñuka kashna
    Time Stamp: ("'ts1608'", "'ts1613'"), Annotation: ñuka presidente tukushpa kay llakta  japirkani
    Time Stamp: ("'ts1614'", "'ts1619'"), Annotation: presidente tukushpa provinciashpa kunan kay wasitapash kurkani
    Time Stamp: ("'ts1626'", "'ts1628'"), Annotation: (risa )ñuka kashpaka kaypika lindo maravillan kawsani
    Time Stamp: ("'ts1633'", "'ts1635'"), Annotation: shinan kawsanchi
  Tier Type: tn, Annotations Count: 215
    Time Stamp: ('',), Annotation: este es la montaña grande es la montaña grande
    Time Stamp: ('7',), Annotation: por ahí vivimos
    Time Stamp: ('8',), Annotation: soy José Manuel Zalazar
    Time Stamp: ('8',), Annotation: soy sesneta y cinco
    Time Stamp: ('8',), Annotation: igualito
    Time Stamp: ('8',), Annotation: setenta y cinco
    Time Stamp: ('24',), Annotation: mmm
    Time Stamp: ('25',), Annotation: mmm
    Time Stamp: ('8',), Annotation: aqui era terreno pobre al igual que yo, era el sector frío
    Time Stamp: ('8',), Annotation:  aqui era para pastorear ovejas  esos terrenos  esos tiempos eran realizados con piedras
    Time Stamp: ('8',), Annotation: era cancha para acorralar a los ganados
    Time Stamp: ('8',), Annotation: en ahí estuvimos en ese momento
    Time Stamp: ('8',), Annotation: None
    Time Stamp: ('8',), Annotation: mmm
    Time Stamp: ('9',), Annotation: eramos los pastorers de las ovejas
    Time Stamp: ('9',), Annotation: (.....................)
    Time Stamp: ('9',), Annotation: m m
    Time Stamp: ('9',), Annotation: aaa ovejeros
    Time Stamp: ('9',), Annotation: ovejeros desde nacimiento, los que cuidan vacas
    Time Stamp: ('9',), Annotation: (.....................................................)
    Time Stamp: ('9',), Annotation: cuantos un mes desde que era un bebe
    Time Stamp: ('9',), Annotation: aqui un joven  era presidente
    Time Stamp: ('237',), Annotation: ese presidente lucho mucho este como era universitario lucho bastante pero después de él yo fui el siguiente presidente
    Time Stamp: ('10',), Annotation:   asi mismo nosotros seguimos con la lucha en ese momento nosotros teniamos casa de paja  aqui lo que hoy es escuela, nosotros hemos crecido hecho una lastima (................................) por detras de las montañas habían hosterias  y nosotros luchamos por esos terrenos para nquitarlos
    Time Stamp: ('10',), Annotation: por algo yo soy presidente por cuatro años  seguidos y por eso es que vivimos aqui aunque en pequeñas parcelas
    Time Stamp: ('10',), Annotation: aaaa
    Time Stamp: ('10',), Annotation:  así era, nos daban tareas muy duras y eran terrenos grandes  para cosechar  y eramos puteados por no haber alcanzado con esas tareas que daban
    Time Stamp: ('10',), Annotation: seguiamos solos y perseguidos por los mayrales
    Time Stamp: ('10',), Annotation: viviamos sufridos ahora vivimos tranquilos
    Time Stamp: ('10',), Annotation: nosotros el pueblo eramos puteados
    Time Stamp: ('10',), Annotation:  en estos momentos   en este camino hay las ventas de  ganados, ovejas, cerdos, asi renegociando vivimos
    Time Stamp: ('26',), Annotation: jaa
    Time Stamp: ('10',), Annotation: si este día hubo feria en las calles de gandos y ovejas
    Time Stamp: ('10',), Annotation: los comerciantes
    Time Stamp: ('11',), Annotation: no hay
    Time Stamp: ('11',), Annotation: cuy cuy
    Time Stamp: ('11',), Annotation: si mi esposa también vende aqui
    Time Stamp: ('11',), Annotation: ellos vienen a vender rropa aqui
    Time Stamp: ('26',), Annotation: mmm
    Time Stamp: ('26',), Annotation: cada martes es la feria
    Time Stamp: ('26',), Annotation: hasta la una hay la feria
    Time Stamp: ('31',), Annotation: en saquisili en saquisili
    Time Stamp: ('31',), Annotation:  si fuimos nosotros nos fuimos para alla cuando estabamos recien casados para tomar trago en busca de eso  en zumbawa también anduvimos  pero en nuestra tierra
    Time Stamp: ('31',), Annotation: asi es en busca de trago andaba
    Time Stamp: ('31',), Annotation: en ahí anduvimos  en ahí estuvimos enborrachandonos, brincando por estar borracho
    Time Stamp: ('37',), Annotation: si
    Time Stamp: ('37',), Annotation: para ambato
    Time Stamp: ('37',), Annotation: y usted de donde es
    Time Stamp: ('37',), Annotation: de quito
    Time Stamp: ('37',), Annotation: nosotros en cambio vamos con la venta de papas en saquisili, vendemos papas, mellocos, brocoly nos vamso a vender nosotros
    Time Stamp: ('45',), Annotation: o jabas
    Time Stamp: ('45',), Annotation: hay una buseta para salir de aqui, nsi
    Time Stamp: ('45',), Annotation: con nueva cabina
    Time Stamp: ('45',), Annotation: en nuevo cabina de4 doble cabina
    Time Stamp: ('45',), Annotation: siempre purinchi urayman vichayman con cargawan vente treinta productuwan
    Time Stamp: ('45',), Annotation: asi ahora yo soy empleado vivo sirviendo
    Time Stamp: ('45',), Annotation: solo este año he salido presidente del agua trabajaba hecho una lastima en las montañas
    Time Stamp: ('46',), Annotation: he andado con dolores  trabajando pòr el agua como presidente
    Time Stamp: ('46',), Annotation:  muy callado he servido a la comunidad he sido alcalde, presidente, vicepresidente bien sufrido
    Time Stamp: ('46',), Annotation: en esos momentos  yo hice llegar el agua  adjudicando y dando a la gente
    Time Stamp: ('46',), Annotation: mmm
    Time Stamp: ('46',), Annotation: si se van
    Time Stamp: ('46',), Annotation: ya vivimos tiempos así, querian lograr otros pero siguiendo con la lucha nosotros nos apropiamos
    Time Stamp: ('46',), Annotation: detras de la montaña de la crus camino
    Time Stamp: ('46',), Annotation: la laguna de telon se va por otro lado de este lado es la montaña de organo que esxiste
    Time Stamp: ('46',), Annotation: la montaña de organo
    Time Stamp: ('47',), Annotation: esto es traido de la quebrada de organo ya esta adjudicado, yo sufri en eso casi dos años  en seguir
    Time Stamp: ('47',), Annotation: adjudicaran  mi gente
    Time Stamp: ('47',), Annotation: ahí yo pensando en eso he vivido
    Time Stamp: ('47',), Annotation: era  empleado con mi esposa andaba,  aunque la gente  nos hablaban mucho, en las montañas andabamos a cualquier hora sufriendo
    Time Stamp: ('47',), Annotation: así he vivido compañerito
    Time Stamp: ('58',), Annotation: cuando nosotros eramos niños de todo hemos pasado pero esta generación  son
    Time Stamp: ('58',), Annotation: ahora los niños estan con zapatos bien uniformados y no saludan así son los niños nosotros en cambio desde pequeños hemos crecido con chalpas (ropas viejitas )
    Time Stamp: ('58',), Annotation: y de grandes hemos conocido a una mujer y hemos vivido con ella, pero así hemos crecido  muy  tirste sufridos
    Time Stamp: ('58',), Annotation: mmjm medio (.......) asi  se han vuelto
    Time Stamp: ('63',), Annotation: aa aaa
    Time Stamp: ('63',), Annotation: los jovenes de hoy pasan enpujando sin saludara  (..........)
    Time Stamp: ('63',), Annotation: de todo educado hemos crecido aunque en kichwa pero hemos crecido educados
    Time Stamp: ('63',), Annotation: nosotros somos humildes no teniamos nada que temer e incluso fui presidente unico presidente  de servicio  era  por tres años  me jubile en la iglesia catolica  en el terreno vacií de las montañas
    Time Stamp: ('63',), Annotation: en ahí  yayayayayay
    Time Stamp: ('249',), Annotation: hubo una escuela  donde hubo profesores  como Eduardo Tutillo quien nos enseñaba
    Time Stamp: ('249',), Annotation: ese montaña ahora casi se convirtio en un pueblo
    Time Stamp: ('66',), Annotation: es la montaña grande negra
    Time Stamp: ('66',), Annotation: porque la montaña es negra
    Time Stamp: ('66',), Annotation: porque la montaña de arriba es negra
    Time Stamp: ('66',), Annotation: ese cerro es la montaña negra
    Time Stamp: ('66',), Annotation: esa montaña negro
    Time Stamp: ('66',), Annotation: (..........)
    Time Stamp: ('67',), Annotation: (.................................................)desnudos nos ponian a cultivar en plantaciones
    Time Stamp: ('67',), Annotation: puestos en plantaciones de abajo
    Time Stamp: ('67',), Annotation: estuve en plantaciones con gente de mi comuna
    Time Stamp: ('67',), Annotation: (.................................................) han hecho cerramiento
    Time Stamp: ('67',), Annotation: he sufrido yo digamos
    Time Stamp: ('67',), Annotation: yo he sido,   estaba con mi mujer y ella estaba botado a un lado mientras yo era empleado en quito
    Time Stamp: ('67',), Annotation: ahora es lo que hay caminos
    Time Stamp: ('71',), Annotation: por los chakiñanes andabamos cuando andaba de dirigente
    Time Stamp: ('72',), Annotation:  hay una montaña por san bartolo dicho allá nos dejaban con los burros a aa
    Time Stamp: ('72',), Annotation: aa a las tres de la mañana ya estuvimos cargando a dichos chamchos
    Time Stamp: ('72',), Annotation: sufrimos mucho ahí asi mismo
    Time Stamp: ('72',), Annotation: violeta erea lider (......) conocida de ahí
    Time Stamp: ('72',), Annotation:   buenas tardes patron se debia de decir a los amos cuando venian y con miedo
    Time Stamp: ('72',), Annotation:  a nosotros el patron nos podia patear, pegarnos a nosotros podia pegarno dos o tres veces también
    Time Stamp: ('72',), Annotation: eso eso eso
    Time Stamp: ('73',), Annotation:   (.....................)
    Time Stamp: ('73',), Annotation: mmmm
    Time Stamp: ('73',), Annotation: asi no mas es (......................) solo con miedo en cuanto venia nosotros escondidos viviamos de ahí nosotros avanzamos hasta aqui
    Time Stamp: ('97',), Annotation: ()..,.....)
    Time Stamp: ('97',), Annotation: mm
    Time Stamp: ('73',), Annotation:  (...................)
    Time Stamp: ('73',), Annotation: mmm
    Time Stamp: ('73',), Annotation:  que son unos zarkus dicen
    Time Stamp: ('84',), Annotation: con anaco mi esposa andaba
    Time Stamp: ('86',), Annotation: no había nada de nada, ahora es este
    Time Stamp: ('100',), Annotation:  con alpargate puesto el talonero  estaba mmm
    Time Stamp: ('100',), Annotation: ellos si biuen zapatados
    Time Stamp: ('86',), Annotation: indios mocosos nos decian, y nosotros andabamos  con miedo
    Time Stamp: ('90',), Annotation: (..,................)
    Time Stamp: ('90',), Annotation: no pudieron pagarnos ya no pudieron con nuestros asadones y los suyos
    Time Stamp: ('90',), Annotation: lo que nosotros trabajabamos con nuestras herramientas ellos no pudieron pagar
    Time Stamp: ('90',), Annotation: de ahí le mandamos sacando
    Time Stamp: ('90',), Annotation: de ahí nosotros (.......)
    Time Stamp: ('102',), Annotation: nosotros nos enfrentamos muy duro
    Time Stamp: ('90',), Annotation:  yo soy el dirigente del pasado que he sufrido mucho, yo en esta comuna no soy libre  de nada solo recien este año he salido, lo que sea esta en mi orden  los estatutos también  de mi pensar todos los papeles, las calles los anteriores ya no hay
    Time Stamp: ('90',), Annotation: en Quito también mi nombre clarito esta saliendo Manuel Pablo Salasar Gonzalescatojo si manuel Pablo Salazar
    Time Stamp: ('94',), Annotation: mmm
    Time Stamp: ('102',), Annotation: por abajo hay aqui no hay
    Time Stamp: ('102',), Annotation: alajo (...............) hay asi es
    Time Stamp: ('102',), Annotation: mmm
    Time Stamp: ('102',), Annotation: si si
    Time Stamp: ('102',), Annotation: asi de venir no mas es en carro aqui no mas estamos
    Time Stamp: ('103',), Annotation: de repente cuando venian gente ajena en carro le cojiamos y lo amarravamos
    Time Stamp: ('103',), Annotation: nosotros (................)
    Time Stamp: ('103',), Annotation: somos  asustadisos
    Time Stamp: ('103',), Annotation: si nosotros salimos y vemos carros desconocidos le cogemos y le amarramos no mas
    Time Stamp: ('109',), Annotation: si los dichos posolios estamos muertos
    Time Stamp: ('109',), Annotation: ellos habían vendido  a nosotros los pobres no dejaron nada
    Time Stamp: ('110',), Annotation: a nosotros  no djearon  y por eso nosotros nos fuimos  y peleamos para quitar (..........)
    Time Stamp: ('110',), Annotation: mmm
    Time Stamp: ('110',), Annotation: incluso a los burros nos quitaron y ya de tanto furor peleamos  (...........)
    Time Stamp: ('110',), Annotation: si (.......)ESOS
    Time Stamp: ('110',), Annotation: en ese momento nosotros nos dimos a golpes ya estando ya enfadados
    Time Stamp: ('110',), Annotation: era demasiado ellos aran a balas y nosotros con las piuedras
    Time Stamp: ('110',), Annotation: en nuestro terreno a las personas les habia roto hasta las orejas
    Time Stamp: ('110',), Annotation: estaban colgados las orejas
    Time Stamp: ('110',), Annotation: por eso nosotros pelemos bastantes y en el hospital nos cocieron las orejas y nos sanaron
    Time Stamp: ('117',), Annotation: (..................)
    Time Stamp: ('117',), Annotation: antes eramos gente de mas fina (......................................................)
    Time Stamp: ('117',), Annotation: ahora ya estamos tranquilos
    Time Stamp: ('120',), Annotation: en estos tiempos solo a las montañas  ya que no se puede aqui porque estan puestos las plantas, nada
    Time Stamp: ('120',), Annotation: ahora nosotros hemos sembrado  ahora ni nuestras ovejas  ya no andan por alla ya que estan nuevas plantas
    Time Stamp: ('120',), Annotation: asi plantacion  plantacion es
    Time Stamp: ('120',), Annotation: asi compañeros hemos vivido
    Time Stamp: ('120',), Annotation:  este se va asta atras por tutupiro wangaji hasta ahi es un arrendador, wangami en cambio ya es otra provincia es provincia de abajo  arrendado para los gallos (errendador) todo tipo de gallos (arrendadores)tenia ahí
    Time Stamp: ('120',), Annotation: había un gallo (arrendador ) llamado mayral (.................) wangaji es una montaña grande provincia eso es muy extenso
    Time Stamp: ('120',), Annotation: de ahí en cambio (..........................) le han dejado un gallo
    Time Stamp: ('126',), Annotation: conociendo nosotros lo teniamos
    Time Stamp: ('126',), Annotation: (..............................................)
    Time Stamp: ('126',), Annotation: la provincia nos esta entregando a nosotros
    Time Stamp: ('131',), Annotation: mmm
    Time Stamp: ('131',), Annotation: (...............)
    Time Stamp: ('131',), Annotation: ahora solo tenemos agua entubada  ya que esta adjudicado ya esta realizado el tanque  (......................)
    Time Stamp: ('131',), Annotation: de mas cansados, los amos botados y trabajando nos paramos haciendo provincia y pasamos
    Time Stamp: ('131',), Annotation: (.......)
    Time Stamp: ('131',), Annotation: aaa
    Time Stamp: ('131',), Annotation: aaa si en ese terreno de laguna
    Time Stamp: ('132',), Annotation: contra, en ese terreno de la laguna había  agua y nos comunicamos entre todos y peleamos
    Time Stamp: ('135',), Annotation: la gente de alla le cojiamos aqui y a nuestra gente cojian alla en cocha pamba  lo que venian del trabajo, le botaban cojiendo del pantalon
    Time Stamp: ('135',), Annotation: (de vuelta ) (.........)NUESTRAS HIJADOS
    Time Stamp: ('135',), Annotation: (risa )
    Time Stamp: ('135',), Annotation: eso (.......) mi hija con mi ahijado  con otro hijado
    Time Stamp: ('135',), Annotation: ellos se habían dejado atrapar  en ese momento lo que venian del trabajo le atraparon a ellos  tambien
    Time Stamp: ('138',), Annotation: la otra vez mi jovencito era muy pilas hasta que ellos andaban en otro lado
    Time Stamp: ('138',), Annotation: el se habia escapado desde lo alto  y se había caido tropezando
    Time Stamp: ('138',), Annotation: (risa) En cambio ni nosotros tampoco lo soltamos(a la gente de ahí)
    Time Stamp: ('138',), Annotation: hasta negociar con ellos nosotros eramos forzados
    Time Stamp: ('138',), Annotation: no
    Time Stamp: ('138',), Annotation: en ese momento si habían traido pero
    Time Stamp: ('139',), Annotation: ellos se llevaron todo
    Time Stamp: ('139',), Annotation: aa asi es hasta la loma de telon
    Time Stamp: ('139',), Annotation:  hay bastantes, hay patos, ganzos,,,,, sal carajo
    Time Stamp: ('139',), Annotation: hay patos y ganzos que estan ahí
    Time Stamp: ('139',), Annotation: ja asi es
    Time Stamp: ('139',), Annotation: a los desconocidos le llevan dicen, esa laguna de telon es brava
    Time Stamp: ('139',), Annotation: asi es
    Time Stamp: ('139',), Annotation: en ahí de joven  me salve (......) a otra persona de otro lugar los había matado asi gente como nosotrso
    Time Stamp: ('156',), Annotation: exacto asi es
    Time Stamp: ('139',), Annotation: se debe, colgar algo dicen para pelear ya que en uno de esos una mujer se perdió
    Time Stamp: ('146',), Annotation: eso entonces
    Time Stamp: ('146',), Annotation: en cambio nosotros también  (.............)las provincias pelearon eso es algo
    Time Stamp: ('146',), Annotation: (..............)
    Time Stamp: ('146',), Annotation: lo que haya le quito
    Time Stamp: ('156',), Annotation: y había provincia y entre las provincias  una vez que se pelearon dicen la mitad  de la montaña yana urku es de nosotros
    Time Stamp: ('148',), Annotation: de ahí un presidente se salvo, de nosotros es la mitad de la provincia
    Time Stamp: ('148',), Annotation: al presidente que se salvo le habían cortado las orejas y en ese momento yo ingrese como presidente
    Time Stamp: ('148',), Annotation: en ese momento gente llados los maticos  (...............) y lo que yo era presidente de aqui a las cinco de la mañana me levante   y solo con veinte personas me fui y en ese momento
    Time Stamp: ('149',), Annotation: al carro que venia  con gente de la provincia lo cojimos
    Time Stamp: ('149',), Annotation: por eso la gente de ahí nos vinieron a preguntar por ellos
    Time Stamp: ('149',), Annotation: de ahi  a las mujeres le hicimos sentarse en carro mm
    Time Stamp: ('149',), Annotation: de orejas aca les hicimos llegar a punta de patadas hasta aqui
    Time Stamp: ('149',), Annotation:  ashta bruta esta gente, lo que yo he sido presidente he sufrido de mas
    Time Stamp: ('149',), Annotation: (.................................)
    Time Stamp: ('149',), Annotation: con la intencion de robar entran aqui a un ladron le cojimos nosotros, en abajo era la esquina
    Time Stamp: ('149',), Annotation: en ahí le colgamos y ahí le dejamos dormir en la viga
    Time Stamp: ('149',), Annotation: serio nosotros hicimos eso (........)por eso aqui no andan rrobando (.......)
    Time Stamp: ('149',), Annotation: son muchos años
    Time Stamp: ('163',), Annotation: si
    Time Stamp: ('163',), Annotation:   antes yo vivía como viniendo para aqui vivia
    Time Stamp: ('164',), Annotation: aa
    Time Stamp: ('164',), Annotation: no había no había
    Time Stamp: ('164',), Annotation: nada era desnudo (.......................)
    Time Stamp: ('164',), Annotation: yo asi
    Time Stamp: ('164',), Annotation: cuando yo me converti en presidente escoji esta comunidad
    Time Stamp: ('164',), Annotation: lo que me converti en presidente haciendole provincia y esta casa tambien di
    Time Stamp: ('164',), Annotation: (risa)si yo viviesa aqui de maravilla viviera
    Time Stamp: ('164',), Annotation: asi vivimos
  Tier Type: dt, Annotations Count: 99
    Time Stamp: ('',), Annotation: kayka jatun yana urku jatun yana urku
    Time Stamp: ('7',), Annotation: kay ladupi kawsanchi
    Time Stamp: ('8',), Annotation: Jose Manuel salazarmi kani
    Time Stamp: ('8',), Annotation: sesenta y cincota
    Time Stamp: ('8',), Annotation: igualito
    Time Stamp: ('8',), Annotation: setenta y cinco
    Time Stamp: ('8',), Annotation: kaypika ñukashina lluchu urku pambami karka chiri nishka pamba
    Time Stamp: ('8',), Annotation: kaymanka urku llama michina pambami karka kay tiempo amabola tiempo kay rumikunawan rurashka
    Time Stamp: ('8',), Annotation: wakra kancha muyuchina pambami karka
    Time Stamp: ('8',), Annotation: chaypi karkanchi chay horas
    Time Stamp: ('8',), Annotation: shuk shuk parlashun
    Time Stamp: ('9',), Annotation: llama michina
    Time Stamp: ('9',), Annotation: AA ovejero
    Time Stamp: ('9',), Annotation: ovejero wachakaman vaquero
    Time Stamp: ('9',), Annotation: mashna un mes ñukanchi ñuka uchilla
    Time Stamp: ('9',), Annotation: kaypi shuk joven partigumi shuk presidente
    Time Stamp: ('237',), Annotation: chaymi katishpa lucharka shina kay jipakunaka katishpa universitario kashpaka shinallata kutin kay  .....  katirka chaymanda ñuka kutin presidente yaykurkani
    Time Stamp: ('10',), Annotation: shinallata kutin ñukanchi kayman luchashpa kay uksha wasi kunan kay escuelata rurashpa ima lashtima kawsashka kanchi ..... washa urkukuna husteriakuna rurashpa sufrishka shina sin parar chaymandami kay allpataka kichushka charinchi kunan ñukanchi  ... rurashka
    Time Stamp: ('10',), Annotation: chaymanda ñukapash presidente algo kani cuatro añosta katishpa chaymandami kaypi kawsanchi shina ñukanchita kaypi facilitan
    Time Stamp: ('10',), Annotation: aa
