Speaker: señor con gorra
  Tier Type: po, Annotations Count: 110
    Time Stamp: ('82',), Annotation: si de esa manera-AF.EV otra vez alguién-PL-FOC
    Time Stamp: ('82',), Annotation: asi no persecución-PL-AC llevar-RFLX-SR tiempo-PL asi no ser-SR-FOC iglesia-ALL
    Time Stamp: ('82',), Annotation: llegar otra vez facil-AC-SR vuelta-AL otra vez mundo-ALL ir-PRG
    Time Stamp: ('83',), Annotation: eso-PL-COM1 otra vez no cuenta-AC dar poder-RFLX-3
    Time Stamp: ('83',), Annotation: Dios este tiempo-LOC bajo pide castigo-PL-AC mandar-AD no cuenta dar-CAUS verdad yo-1PL-FOC-AF.EV no cuenta dar-1PL no eso-AC
    Time Stamp: ('83',), Annotation: yo-1PL Dios-AC bastante-AC burlar-INF-PRG-CAUS eso-PL-ABL-AF.EV yo
    Time Stamp: ('83',), Annotation: si yo soy católico mi mujer-AF.EV es creyente
    Time Stamp: ('84',), Annotation: pero yo antes-PL-AC beber-SR andar-PFV-1 pero mucha medida
    Time Stamp: ('84',), Annotation: aquí-ALL-AC-FOC ya dejar-PFV-1 ya como seie mese por ahi-AC ya no beber-1
    Time Stamp: ('84',), Annotation: ya no eso amargo agua-PL-ALL ir-1 yo ir-PRG-PRG-1 yo lleno entrar-3FUT-HON no
    Time Stamp: ('84',), Annotation: mimujer esfuerzo vamos dicho ir-FOC-HON-AG sino que yo lleno entrar-SR-FOC poder-INF ser-1
    Time Stamp: ('85',), Annotation: otra-SR no lleno entrar-SR-LIM decir-FOC-LIM-RFLX mi suegro cristiano es decir-FOC-LIM-RFLX
    Time Stamp: ('85',), Annotation: yerno cristiano-AG convertir vamos o mi mujer decir-FOC-LIM-RFLX cristiano-AG convertir vamos decir-LOC
    Time Stamp: ('85',), Annotation: después-COND ellos-PL-AC culpar-1FUT tú-PL  decir-AG-LOC yo asi convertir-PASt-1 decir-SR
    Time Stamp: ('85',), Annotation: facil-AC venir-SR eso-PL-AC-AF.EV yo pensar-PRG-SR-FOC-1 como que tal  yo-HON pensar-PFV tú-HON-LOC-AG ver-3
    Time Stamp: ('87',), Annotation: si papito eso-ABL yo preguntar-SR otra preguntar-SR
    Time Stamp: ('87',), Annotation: y yerno-PL-FOC son cuantos yernos-AC  tener-2 papito
    Time Stamp: ('88',), Annotation: aa ya
    Time Stamp: ('88',), Annotation: él-PL-POS compañera mujer-PL-AC usted-POS nuera hija-PL-AC
    Time Stamp: ('88',), Annotation: cristiana-PL venir-PAST o católoco-PL otro recibir-RFLX-PASt asi cambiar-PAST
    Time Stamp: ('90',), Annotation: si otro aquí-LOC otra pregunta o otro dicho yo-POS
    Time Stamp: ('90',), Annotation: pero otro entre creyente casar-SR pensar-1PL.FUT yo-1PL pero católico
    Time Stamp: ('92',), Annotation: yo casar-SR penar-SR pero sino destino de Dios decir-SR sino Dios como-AD destinar verdad morir
    Time Stamp: ('92',), Annotation: quién-AD casar-NMLZ-LOC-AD padrino escojer-LOC-AD
    Time Stamp: ('92',), Annotation: padrino ser-Q-3-AD Dios bendecir decir asi a  veces-LOC asi es-AC asi-AC sentir-1PL.FUT o asi-AC sentir-2 papito
    Time Stamp: ('95',), Annotation: a ya bueno haber-FOC-AF.EV asi otro uno gente-PL no
    Time Stamp: ('95',), Annotation: cabeza-LOC asentar-SR pensar-SR eso-FOC haber-FOC-AF.EV
    Time Stamp: ('95',), Annotation: yo hablar-PRG-1 yo soy católico mi  mujer es creyente decir-SR
    Time Stamp: ('95',), Annotation: ahora esto-FOC-ALL ocho años-AF.EV ser-1PL yo-1PL casado ser-1PL ocho años
    Time Stamp: ('95',), Annotation: pero si haber-AF.EV poco debajo-AC
    Time Stamp: ('95',), Annotation: resbalon haber-AF.EV pero poco no gente-ALL no mostrar-CAUS-1PL yo-1PL ni suegro-AL
    Time Stamp: ('96',), Annotation: ni pero cuñado-PL-AL nada poco decir-1PL vea no es asi-NEG
    Time Stamp: ('96',), Annotation: de esta manera hacer-1PL.FUT asi vivir-INF ser-CAUS gente murmurar-2-AF.EV
    Time Stamp: ('96',), Annotation: esoPL-ACC otro analizar-NMLZ-AD haber-AF.EV eso-AF.EV otro
    Time Stamp: ('97',), Annotation: yo creo que otro a proposito otra vez Dios-AC burlar-1FUT decir tú cristiana ser-2 a ti-FOC burlar-1FUT decir eso-AC decir-PFV
    Time Stamp: ('97',), Annotation: haber-FOC-AF.EV eso
  Tier Type: tn, Annotations Count: 105
    Time Stamp: ('',), Annotation: ya ya ya
    Time Stamp: ('',), Annotation: ya estamos listo, cuantos años de evangelio eres papito ?
    Time Stamp: ('1',), Annotation: ya   bien bien papito
    Time Stamp: ('5',), Annotation: bueno papito, es bueno seguir a Dios . nada malo
    Time Stamp: ('6',), Annotation: y eso es bueno , en este tiempo es mas fàcil resivir el evangelio , tenemos miedo
    Time Stamp: ('6',), Annotation: tenemos miedo de la gente que de Dios
    Time Stamp: ('6',), Annotation: tenemos miedo de la gente,  aveces no queremos ser cristianos
    Time Stamp: ('7',), Annotation: siendo creyentes , pero nos volvemos atras para atras , es una obra del diablo verdad..!
    Time Stamp: ('7',), Annotation: papito
    Time Stamp: ('10',), Annotation: asi es pero algunos
    Time Stamp: ('10',), Annotation: esos no sufren persecuciones .......................................................................
    Time Stamp: ('10',), Annotation: vienen ,otras vez vuelven al mundo
    Time Stamp: ('10',), Annotation: con ellos no se puede dar una cuenta
    Time Stamp: ('11',), Annotation: nosotros vivimos bajo  Dios, por eso nos mandan castigos pero no nos damos cuenta  nosotros
    Time Stamp: ('11',), Annotation: nosotros nos burlamos mucho de Dios , por eso yo
    Time Stamp: ('11',), Annotation: si, yo soy catolico, mi mujer es cristiana
    Time Stamp: ('11',), Annotation: yo mas antes he andado tomando, pero con mucha medida
    Time Stamp: ('12',), Annotation: desde aqui ya he dejado ya no tomo como seis meses
    Time Stamp: ('12',), Annotation: ya no voy a las cantinas a tomar , estoy viendo para entrar por mi mismo no por
    Time Stamp: ('12',), Annotation: el esfuerzo de mi mujer, que diga vamos sino por mi mismo tengo que poder
    Time Stamp: ('12',), Annotation: sino lo hago yo mismo  van a decir mi suedro es cristiano  van a decir
    Time Stamp: ('12',), Annotation: yerno haste cristiano vamos  o mi mujer dira se cristiano vamos,
    Time Stamp: ('13',), Annotation: despues yo les culpare , diciendo; ustedes dijeron, por eso soy asi
    Time Stamp: ('13',), Annotation: y facil vendre , eso he estado pensando , que tal lo que yo pienso , como se ve en ti...
    Time Stamp: ('15',), Annotation: si, bueno pregunto de nuevo
    Time Stamp: ('15',), Annotation: y cuantos , usted cuantos yernos tiene papito?
    Time Stamp: ('16',), Annotation:                                                                                                                    ha ya
    Time Stamp: ('16',), Annotation:                                                                                                             ya
    Time Stamp: ('17',), Annotation: y las mujeres de ellos , y sus nueras
    Time Stamp: ('17',), Annotation: solo eran cristianas o catolicas tambien  y aceptaron a Dios
    Time Stamp: ('19',), Annotation: si, en ese punto tengo una pregunta
    Time Stamp: ('19',), Annotation: pero, pensamos casarnos entre cristianos  pero catolico
    Time Stamp: ('20',), Annotation: yo pienso en casarme entre nosotros , eso no es destino de Dios , Dios destina en lo que sea, muerte
    Time Stamp: ('20',), Annotation: en el casamiento, par ser padrinos
    Time Stamp: ('20',), Annotation: o ser padrinosde boda , Dios bendice dicen , no has sentido alguna vez de esa manera o sentimos
    Time Stamp: ('20',), Annotation: None
    Time Stamp: ('23',), Annotation: bueno si habra personas asi  o diferentes
    Time Stamp: ('23',), Annotation: pensamientos, o de pensar firmes
    Time Stamp: ('23',), Annotation: yo te estoy hablando por que soy catolico y mi esposa es cristiana , digo
    Time Stamp: ('23',), Annotation: hasta ahora ya somos ocho años de casados
    Time Stamp: ('24',), Annotation: pero si hay malos momentos por dentro
    Time Stamp: ('24',), Annotation: si hay resbalos , pero no demostramos a la gente , a nuestros suedros
    Time Stamp: ('24',), Annotation: ni peor a nuestros cuañados, entre nosotros decimos no es asi
    Time Stamp: ('25',), Annotation: hagamos asì, vivamos asì , la gente a de murmurar
    Time Stamp: ('25',), Annotation: esas cosas hay que analizar, y se presentan
    Time Stamp: ('25',), Annotation: yo creo que si aproposito te burlo de Dios , me burlo de que eres cristiano , si dijera eso
    Time Stamp: ('25',), Annotation: si debe aver de esos
    Time Stamp: ('25',), Annotation:                                                                                                   si
    Time Stamp: ('30',), Annotation: asi es papito, hasta hay , y derepente han echo conferencias
    Time Stamp: ('30',), Annotation: por aqui , reuniones casamientos ........
    Time Stamp: ('31',), Annotation: bautizo de niños , esas cosas aqui
    Time Stamp: ('31',), Annotation: vuelta yo en otros lados he visto
    Time Stamp: ('31',), Annotation: que cogen padrino para bautizar al niño,  es de esa forma aca tambien.?
    Time Stamp: ('30',), Annotation: pero en mi forma de ver eso, no se ve nada malo
    Time Stamp: ('34',), Annotation: han ya
    Time Stamp: ('34',), Annotation: tu desde niño eres cristiano...
    Time Stamp: ('35',), Annotation: o desde que te casaste te histe cristiano ....
    Time Stamp: ('40',), Annotation: muy muy bueno papito , eso es bueno
    Time Stamp: ('40',), Annotation: y tu cuando eras soltero con tus amigos no has tomado agua ardiente ....?
    Time Stamp: ('42',), Annotation: muy bien muy bien , eso es bueno
    Time Stamp: ('42',), Annotation: aqui en Chilla chico , chilla chico verdad .::??  la mayoria
    Time Stamp: ('42',), Annotation: son cristianos o si hay catolicos
    Time Stamp: ('45',), Annotation: si ,  yo he escuchado alla en Chilla grande
    Time Stamp: ('45',), Annotation: vine a la casa de un catolico , yo entre y cuando preguntaba
    Time Stamp: ('46',), Annotation: me hablaron bien bonito, cuando hay el evangelio
    Time Stamp: ('46',), Annotation: cuando habia la conferencia del evangelio
    Time Stamp: ('46',), Annotation: nos colaboramos
    Time Stamp: ('46',), Annotation: tambien cuando hay fiesta , matrimonio ,  yo que se
    Time Stamp: ('46',), Annotation: bautizo , cuando hacen eso
    Time Stamp: ('47',), Annotation: ellos vienen de esa manera  y respetamos cuando ellos dicen cada cual por su lado
    Time Stamp: ('47',), Annotation: entonces aqui hubo o no hubo
    Time Stamp: ('49',), Annotation: no se puede hacer mas nada si ellos no escuchan , por que
    Time Stamp: ('49',), Annotation: un dia cuando venga , eso explica la biblia  y lo transmite
    Time Stamp: ('50',), Annotation: dice, rendir la cuenta nos habla de eso, vuelta en eso
    Time Stamp: ('50',), Annotation: ellos se acordaran hay , cuanto esten arrepintiendose
    Time Stamp: ('50',), Annotation: en eso ya no habra mas perdon, asi digan: yo si segui, si queria irme, si me fui un rato asi digan
    Time Stamp: ('50',), Annotation: eso es lo que explica la biblia, lo que expican los pastores, eso yo si he escuchado
    Time Stamp: ('52',), Annotation: vuelta , aqui hay de aqui mismo o hay pastor de otro lado
    Time Stamp: ('52',), Annotation: cual es el nombre del pastor
    Time Stamp: ('53',), Annotation: None
    Time Stamp: ('53',), Annotation: de aqui sera .? por que yo si he escuchado pastor Jose Guasti
    Time Stamp: ('53',), Annotation: yo he escuchado que predica de mas ..!!
    Time Stamp: ('54',), Annotation: ha ya ya , entonces el mismo ha de ser
    Time Stamp: ('54',), Annotation: y cambiando de tema , tambien entiendo eso , bueno.................
    Time Stamp: ('54',), Annotation: cambiando de temas  vuelta ::;
    Time Stamp: ('54',), Annotation: por aqui que productos se dan, en que meses se siembra  por aca
    Time Stamp: ('55',), Annotation: que es lo que mas se produce por aqui
    Time Stamp: ('55',), Annotation: y este camino , esta carretera ya hay desde hace tiempos o
    Time Stamp: ('55',), Annotation: o salio resien
    Time Stamp: ('60',), Annotation: bien bien esta . por esta parte se da mas producto
    Time Stamp: ('60',), Annotation: mucho producto regala Dios aca
    Time Stamp: ('61',), Annotation: tienen agua para comer..?
    Time Stamp: ('62',), Annotation: paila huaycu no es ese que viene por arriba , si conozco
    Time Stamp: ('63',), Annotation: entonces agua de riego no tienen verdad..!?
    Time Stamp: ('63',), Annotation: con el tiempo Dios les dara agua, si usdtedes siguen confiando
    Time Stamp: ('65',), Annotation: ha ya  entonces conoces el tiempo de fondo
    Time Stamp: ('67',), Annotation: en ese tiempo ...............................................
    Time Stamp: ('69',), Annotation: si, y otra pregunta
    Time Stamp: ('69',), Annotation: y los catolicos que competencia de fiesta acen ellos
    Time Stamp: ('70',), Annotation: no has escuchado cual es el nombre de la vergen
    Time Stamp: ('73',), Annotation: asi es de esas personas hay en todo lado, en todos los sectores
    Time Stamp: ('73',), Annotation: aveces los cristianos murmuran, o los evangelicos murmuran a los catolicos ,, asi
    Time Stamp: ('73',), Annotation: pero en mi opinion siendo todos iguales seria mucho mejor
    Time Stamp: ('74',), Annotation: todos en union, en cualquier dificultad
    Time Stamp: ('74',), Annotation: todos unidos en conjunto siendo seria mucho mejor
Speaker: señor con sombrero
  Tier Type: po, Annotations Count: 265
    Time Stamp: ("'ts2'", "'ts5'"), Annotation: ñuka envagelio kashkada
    Time Stamp: ("'ts7'", "'ts9'"), Annotation: ñuca mi evangelico tucushcaga ña venteocho años cani                                                 ari
    Time Stamp: ("'ts11'", "'ts12'"), Annotation: chay guatacuna ñuca primer evangelico tukuipiga
    Time Stamp: ("'ts13'", "'ts14'"), Annotation: gentecunaca na ricusha nirka gentecuna
    Time Stamp: ("'ts15'", "'ts17'"), Annotation: caiga gringumi ragunmi warmina....camnsh.. puñunakugun nishn
    Time Stamp: ("'ts18'", "'ts20'"), Annotation: rimanakurca cumuna jinty  hijita rimushnakaka  ñukunchitaca rupachingapack nishi
    Time Stamp: ("'ts21'", "'ts22'"), Annotation:  catirka, caticpiga ñukanchiga Taitamituta mash shina
    Time Stamp: ("'ts23'", "'ts24'"), Annotation: purircanchi, manchitaca pero  mana manllarcanchichu    bueno
    Time Stamp: ("'ts25'", "'ts27'"), Annotation:  Taitamitumantaca  masqui  wañushpapash wañushunmi  wañush  wañuchingami nish purircanchi, chashnacuna carca mana ricusha nirca , pero ñucunchiga
    Time Stamp: ("'ts29'", "'ts30'"), Annotation: manallati saquirishcanchi cununcaman Taitamituwanka catish causanchi
    Time Stamp: ("'ts31'", "'ts32'"), Annotation: ñuca wawacunapish evangelico,ñuca wawacunapish
    Time Stamp: ("'ts33'", "'ts34'"), Annotation: cununga sumac causaipi causacun ,mana catolicopi causaca shinaca
    Time Stamp: ("'ts35'", "'ts36'"), Annotation: ima maibi jaya yacucuna ufiash
    Time Stamp: ("'ts37'", "'ts38'"), Annotation:  mana ima  maybi bullash , mana maybi, maybi auto
    Time Stamp: ("'ts39'", "'ts40'"), Annotation: mana chaycunapika causshcanchichu ,jatu amo Papitu Diosta
    Time Stamp: ("'ts41'", "'ts42'"), Annotation: chayda respetash causashcanchi papitu chashana cajpimi  ñucunchi cay
    Time Stamp: ("'ts43'", "'ts44'"), Annotation:  barrio comuna Chilla chiquitopipsh nircami
    Time Stamp: ("'ts45'", "'ts46'"), Annotation:  evangeliocunaga ñami cachu llucshijun ,ura ucu ñuca ura ucuman causani uraucubica ñami
    Time Stamp: ("'ts47'", "'ts48'"), Annotation: gringuca ....... ura yacu yacu shamush warmida
    Time Stamp: ("'ts49'", "'ts50'"), Annotation: grinju canchaman cush paiga cutin gringahuanmi rrajun
    Time Stamp: ("'ts51'", "'ts52'"), Annotation: shinacuna murmurarca rimanakurca pero Papitu Dios
    Time Stamp: ("'ts53'", "'ts54'"), Annotation:  na casushcanchichu cantajurcanchilla
    Time Stamp: ("'ts55'", "'ts56'"), Annotation: taita mituta mañajurcanchilla chai tiempoga chairi joven ............. guitarra tucai
    Time Stamp: ("'ts57'", "'ts58'"), Annotation: bombota tocui shinaca masqui demasajucpipish chashnami catircanchi ñucanchi papitu Diostaca
    Time Stamp: ("'ts59'", "'ts60'"), Annotation: shina causashcanchi cununcamanmi shina causacunchi taitamituta catish papitu
    Time Stamp: ("'ts61'", "'ts62'"), Annotation: chayta ñuca nishcani
    Time Stamp: ("'ts68'", "'ts71'"), Annotation: ari
    Time Stamp: ("'ts76'", "'ts78'"), Annotation: chaytaka diablomi pantachijun cununga
    Time Stamp: ("'ts80'", "'ts82'"), Annotation: tiempocunata ricungapa iglesia abierto imapi  jintipish mana riman
    Time Stamp: ("'ts83'", "'ts84'"), Annotation: pima na imata nishca
    Time Stamp: ("'ts85'", "'ts86'"), Annotation: ñucunchi wawacuna o talvez ñucunchi ma yernocuna paijucuna ashtante
    Time Stamp: ("'ts87'", "'ts88'"), Annotation: mana persecucionda apshcaca mana yachanancunchu
    Time Stamp: ("'ts89'", "'ts90'"), Annotation: o talvez  mana chayasha nin huaquimbica o mana talvez gracia
    Time Stamp: ("'ts91'", "'ts92'"), Annotation: Diosbadaca catisha ninchichu chayhuun  ashaca
    Time Stamp: ("'ts93'", "'ts94'"), Annotation: fallarishca canakun pero ñucunchica papitu Diostaca catirishcamanta ñucunchisi ña cumu
    Time Stamp: ("'ts95'", "'ts96'"), Annotation: primer  evangelico canchi cay cumuna Chilla chicupi cha, shina cashacamundata ñucunchica
    Time Stamp: ("'ts97'", "'ts98'"), Annotation: alli causaida  taitamitu carajushcada taitamitu pullarijushcada
    Time Stamp: ("'ts99'", "'ts100'"), Annotation: wawacunatapah  pay pusharijushcada cuidajushcada
    Time Stamp: ("'ts101'", "'ts102'"), Annotation: pay bashcubi causajushcadami chaytami yuyarish causanchi papitu
    Time Stamp: ("'ts133'", "'ts134'"), Annotation: ari wauqui chashnami can pero
    Time Stamp: ("'ts135'", "'ts136'"), Annotation: ñucunchi corazòn , ñucunchi causaimuntami taitamituta sintirish paita risivina canchi
    Time Stamp: ("'ts137'", "'ts138'"), Annotation: mana rugado cahuaycunachu canchi rugashca huaicu shalla
    Time Stamp: ("'ts139'", "'ts140'"), Annotation: cangunami rugarcangichi nish canguna icsijicpimi ñuca ufiana nish ñuca maypibish
    Time Stamp: ("'ts141'", "'ts142'"), Annotation: ima laya purinata saquish yaicushacani nish taita mamacunata o talvez warmita juchachish
    Time Stamp: ("'ts143'", "'ts144'"), Annotation: chaycunatami juchachin mana china canachu
    Time Stamp: ("'ts145'", "'ts146'"), Annotation:  ñucunchi almamunda  ñucunchi taitamituta llaquish
    Time Stamp: ("'ts147'", "'ts148'"), Annotation: ñucunchimi huaicuna canchi uni unita causanata yuyarish
    Time Stamp: ("'ts149'", "'ts150'"), Annotation: ufiash ima payacunata rrurashpaca
    Time Stamp: ("'ts151'", "'ts152'"), Annotation: talvesmi jovenbita huañuy japinga jovenbita chingashun
    Time Stamp: ("'ts153'", "'ts154'"), Annotation:  sino Taitamituta caticpica ashawanmi vida eternaman paiga charinga papitu
    Time Stamp: ("'ts159'", "'ts161'"), Annotation: ñuca mashata charini  shuc mashahuallatami charini
    Time Stamp: ("'ts163'", "'ts165'"), Annotation: y ñuca churita charini ishcay churihuata
    Time Stamp: ("'ts167'", "'ts169'"), Annotation: paicuna creyentemi can
    Time Stamp: ("'ts172'", "'ts174'"), Annotation: ñucapa mashaca catolicomi carca catolico cakpi ñucapac ushushica desde wawa
    Time Stamp: ("'ts175'", "'ts176'"), Annotation: uchilahua llullumunda ña nacimundapach creentami carca
    Time Stamp: ("'ts177'", "'ts178'"), Annotation: chaimi ashata  medio pataliesh causajun
    Time Stamp: ("'ts179'", "'ts180'"), Annotation: chaymi Dios posible vindisishquishinaca creente pura
    Time Stamp: ("'ts181'", "'ts182'"), Annotation: Dios tu shimita yachac pura casarashcami allicanaca quishca
    Time Stamp: ("'ts183'", "'ts184'"), Annotation: cuti shuca evangelico shuca mana crikca
    Time Stamp: ("'ts185'", "'ts186'"), Annotation: traumadomi cana can chaimandami cunan cai tiempocunaca
    Time Stamp: ("'ts187'", "'ts188'"), Annotation: jovensita cash o jovensito cashpabish  creente pura casaranata
    Time Stamp: ("'ts189'", "'ts190'"), Annotation: alli cana caran sisqui na creente puraca
    Time Stamp: ("'ts191'", "'ts192'"), Annotation: uta ratucamalla talvez wata chari o chaupiwatacama chari chaimandaca ña
    Time Stamp: ("'ts193'", "'ts194'"), Annotation: cambiarin paicunapac causai
    Time Stamp: ("'ts195'", "'ts196'"), Annotation: chashnami tucu cashca papitu
    Time Stamp: ("'ts208'", "'ts210'"), Annotation:  ñucaca mana chaytaca  shina cashcadaca sintinichu
    Time Stamp: ("'ts211'", "'ts212'"), Annotation: Taita mituca bendicianmi paip huahuapura casarachun
    Time Stamp: ("'ts213'", "'ts214'"), Annotation: cutin catolicupash catulicu pura casarachun
    Time Stamp: ("'ts215'", "'ts216'"), Annotation: catulico shuca catolico shuca evangelico casaraica
    Time Stamp: ("'ts217'", "'ts218'"), Annotation: cristianun  casaran shukca  cuti evangeli ima cash cai catolicohuanga
    Time Stamp: ("'ts219'", "'ts220'"), Annotation: misi ashcu laya huanmi casarana can na na ganachu creyente pura shinaca
    Time Stamp: ("'ts221'", "'ts222'"), Annotation: chaymi huaquimbica separajun
    Time Stamp: ("'ts223'", "'ts224'"), Annotation: guaquimbiga warmibish jaribish
    Time Stamp: ("'ts225'", "'ts226'"), Annotation: como na Diospu palabra ricsic  jari na
    Time Stamp: ("'ts227'", "'ts228'"), Annotation: na palabra ricsic warmiga
    Time Stamp: ("'ts229'", "'ts230'"), Annotation: alrevesmu pensanacush desvaratarin wauki
    Time Stamp: ("'ts240'", "'ts242'"), Annotation: ari
    Time Stamp: ("'ts244'", "'ts246'"), Annotation:                                                                    na tanto
    Time Stamp: ("'ts258'", "'ts260'"), Annotation: chayta nish-shaca chuta mana sumac  causaica tiangachu
    Time Stamp: ("'ts261'", "'ts262'"), Annotation: quiquimbac warmi cric cashca quiquin cutin
    Time Stamp: ("'ts263'", "'ts264'"), Annotation: catolico cashcangui  quiquimbac warmi jacu iglesiamun nicpi
    Time Stamp: ("'ts265'", "'ts266'"), Annotation: rrinami cangui  quiquimbac warmi  ima
    Time Stamp: ("'ts267'", "'ts268'"), Annotation: Dios wamu maitapish cantayman chaycunaman risha nicpi cachanami cangui
    Time Stamp: ("'ts269'", "'ts270'"), Annotation: mana mitzanachucangui mana paiga ma
    Time Stamp: ("'ts271'", "'ts272'"), Annotation: ñaupak cuna nircashinaca mana ma grinjucunara ricun
    Time Stamp: ("'ts273'", "'ts274'"), Annotation: ricuima  mana imata ricuimunchu can respeto  jahuapacha Diosta
    Time Stamp: ("'ts275'", "'ts276'"), Annotation: respetash chaymi rin ma conferenciaman cultumun chaymi rin
    Time Stamp: ("'ts277'", "'ts278'"), Annotation: cutin quiquimbish ña cambac warmi ña creenta kacpira
    Time Stamp: ("'ts279'", "'ts280'"), Annotation: cambish mana shuc ashawisha maylla palabra groseriama
    Time Stamp: ("'ts281'", "'ts282'"), Annotation: palabrata mayda imalayapish mana warmita llaquichina can
    Time Stamp: ("'ts283'", "'ts284'"), Annotation: ña warmibish canga catolico cangui canga ima na valingui nisha pash
    Time Stamp: ("'ts285'", "'ts286'"), Annotation: paypish ña comprendibushpa mana ima ninachu can
    Time Stamp: ("'ts287'", "'ts288'"), Annotation: paimi ashtawan cusataca jacu iglesiaman jacu papitu nish
    Time Stamp: ("'ts289'", "'ts290'"), Annotation: como wawata laya ingañash warmica apanacan iglesiaman
    Time Stamp: ("'ts291'", "'ts292'"), Annotation: chaymi sumac causayta charina gan
    Time Stamp: ("'ts293'", "'ts295'"), Annotation: None
    Time Stamp: ("'ts297'", "'ts299'"), Annotation: None
    Time Stamp: ("'ts301'", "'ts303'"), Annotation: None
    Time Stamp: ("'ts305'", "'ts307'"), Annotation: None
    Time Stamp: ("'ts309'", "'ts311'"), Annotation: None
    Time Stamp: ("'ts313'", "'ts315'"), Annotation: None
    Time Stamp: ("'ts317'", "'ts318'"), Annotation: cailadumu cuti
    Time Stamp: ("'ts319'", "'ts320'"), Annotation: chashnallatimi bueno cailadumunga como
    Time Stamp: ("'ts321'", "'ts322'"), Annotation: padrino layata japishpa shina
    Time Stamp: ("'ts323'", "'ts324'"), Annotation: testigo ishcai testigota shallachish wawataca dedicacionda ran
    Time Stamp: ("'ts325'", "'ts326'"), Annotation: chashna ran tutin shuc iglesiacunapiga cutin mana chashnachu cutin shuc iglesiacunapiga
    Time Stamp: ("'ts327'", "'ts328'"), Annotation: ña chay cultuman chay rishcapi rratu
    Time Stamp: ("'ts329'", "'ts330'"), Annotation: nachu caipi testigo tucupay nishpaca rratu shayachinllami
    Time Stamp: ("'ts331'", "'ts332'"), Annotation: chashnacunata ñucapi ricushcanimi
    Time Stamp: ("'ts333'", "'ts334'"), Annotation: pero nose  chaytaca ñaupacunaga
    Time Stamp: ("'ts335'", "'ts336'"), Annotation: catolicocunaca ima midianucuna ma tragucunaca ima tucuy
    Time Stamp: ("'ts337'", "'ts338'"), Annotation: cutuita apashami  cumparitaca japin carca
    Time Stamp: ("'ts339'", "'ts340'"), Annotation: cunun bueno waquin junaca  shinaytami rrurajun nin
    Time Stamp: ("'ts341'", "'ts342'"), Annotation: pero ñucunchi ñucunchiga manara shinaca rrurashcanchichu
    Time Stamp: ("'ts344'", "'ts346'"), Annotation: ari
    Time Stamp: ("'ts351'", "'ts352'"), Annotation: ñucaca papitu taita mituta
    Time Stamp: ("'ts353'", "'ts354'"), Annotation: critaca cricmi carcani desde soltero pero nari evengelicopica huaycushcachu carcani
    Time Stamp: ("'ts355'", "'ts356'"), Annotation: pero critaca crircanimi  ñucunchu apunchi Jesucristutaga
    Time Stamp: ("'ts357'", "'ts358'"), Annotation: judiucunaca japishpaga semejantetami asutirca tacarca semejantetami tucarca
    Time Stamp: ("'ts359'", "'ts360'"), Annotation: jatun quirucunata apachirca chashna apish purish llaquinayta wañuchirca
    Time Stamp: ("'ts361'", "'ts362'"), Annotation: shina cai Gulguta nishca urcuman apash chaypimi crusificashca
    Time Stamp: ("'ts363'", "'ts364'"), Annotation: waañurca chaypi wañushpami cutin
    Time Stamp: ("'ts365'", "'ts366'"), Annotation: quimtsa punlla jipa causaricpiga paypuc taita
    Time Stamp: ("'ts367'", "'ts368'"), Annotation: Jehovà Diosca cuerpundi jahuapachaman aparca cununga
    Time Stamp: ("'ts369'", "'ts370'"), Annotation: None
    Time Stamp: ("'ts371'", "'ts372'"), Annotation: Jesùsca chaipimi taita amitu cai Jehovà Dios
    Time Stamp: ("'ts373'", "'ts374'"), Annotation: alliladumunpaitaga rraypi churashcami paiga rraimi jahuapachapi  rrajun
    Time Stamp: ("'ts375'", "'ts376'"), Annotation: chaymundami ñucaca chayta ricushpaga chayra soltero
    Time Stamp: ("'ts377'", "'ts378'"), Annotation: wacarcanimi cashna Dios
    Time Stamp: ("'ts379'", "'ts380'"), Annotation: arrepintish cashna ñucunchimunda cashna llaquinayaita arrepentish huañurca nishpaga desde soltero
    Time Stamp: ("'ts381'", "'ts382'"), Annotation: pensarcani ñucaga imashinata catisha, ima shinata  evangelico  tucusha
    Time Stamp: ("'ts383'", "'ts384'"), Annotation: nish purijucpimi derepentega cai wantupi
    Time Stamp: ("'ts385'", "'ts386'"), Annotation: conferencia tiarca  wantupi conferencia tiacpi
    Time Stamp: ("'ts387'", "'ts388'"), Annotation: chaymun rircanchi,  ñuca warmi ñuca llulluha
    Time Stamp: ("'ts389'", "'ts390'"), Annotation: wawandi  china rish chaypimi ñucuchiga
    Time Stamp: ("'ts391'", "'ts392'"), Annotation: hermano Rafael toapanta de Cochapamba pay pastor carca chairusca lindotami predicarca
    Time Stamp: ("'ts393'", "'ts394'"), Annotation: chaypimi ñucunchiga cric tucurcanchi
    Time Stamp: ("'ts395'", "'ts396'"), Annotation: chaymundapachaga ña chaypiga ña casadomi carcanchi ña cusa warmimi rircanchi
    Time Stamp: ("'ts397'", "'ts398'"), Annotation: chay jipumundami wawacuna ricurirca chashna carca chashna ñucunchi wawacunapash limpio
    Time Stamp: ("'ts399'", "'ts400'"), Annotation: ña cricpa wawacunallaticmi nacerirca shinami causashcanchi papitu
