Speaker: Mujer Joven
  Tier Type: po, Annotations Count: 195
    Time Stamp: a2821, Annotation: encontra-1PL-PL
    Time Stamp: a2825, Annotation: tapar-DR-FOC criar-3-LIM este-LOC-FOC
    Time Stamp: a2841, Annotation: noviembre ojala lluvia-3-FOC
    Time Stamp: a2852, Annotation: Noviembre
    Time Stamp: a2878, Annotation: si ganado-PL-HON no hay hierva
    Time Stamp: a2897, Annotation: pelar-SR
    Time Stamp: a2935, Annotation: amarillo
    Time Stamp: a2944, Annotation: rojo
    Time Stamp: a2955, Annotation: otra vez
    Time Stamp: a2960, Annotation: mariana  tiene-3 rojo oca-AC
    Time Stamp: a2967, Annotation: si arto-FOC-AC
    Time Stamp: a2976, Annotation: lo mismo  es-AC saber-3
    Time Stamp: a2997, Annotation: si melloco-AC-HON-SR sembrar-CAUS-LIM-AF.EV
    Time Stamp: a3007, Annotation: Papas melloco oca
    Time Stamp: a3008, Annotation: cebada cebolla
    Time Stamp: a3026, Annotation: haora este año bajando cebolla 
    Time Stamp: a3063, Annotation: ah si
    Time Stamp: a3076, Annotation: que-SR-INT Elsita-AF.EV Lolita-AF.EV asi
    Time Stamp: a3080, Annotation: Zoilita-AF.EV asi conversando curba-SR
    Time Stamp: a3093, Annotation: venga mama biene mami-AC este-LOC  sienta  digo
    Time Stamp: a3154, Annotation: entrar.LIM dice-FOC culicincia Pasan-CAUS. dice
    Time Stamp: a3158, Annotation: mano coger-SR llegar-CAUS
    Time Stamp: a3182, Annotation: donde-COND ir-2
    Time Stamp: a3209, Annotation: ya  conversa-1PL.FUT conversa-1PL.FUT
    Time Stamp: a3247, Annotation: avena yo-1-1PL comida avena
    Time Stamp: a3258, Annotation: cebada  m adura-NEG ese-COND
    Time Stamp: a3275, Annotation: padrino   caliente  vivir-2 nocierto
    Time Stamp: a3292, Annotation: ah asi-FOC este-LOC ya-LIM- AC este Ecuador-LOC asi-LIM-AC 
    Time Stamp: a3304, Annotation: calor este-LOC-HON-SR hierba-PL-AF.EV animal- HON secarse 
    Time Stamp: a3307, Annotation: NMZL no hay 
    Time Stamp: a3310, Annotation: habas-AF.EV illita marchita-
    Time Stamp: a3332, Annotation: pasre-FOC cuantos años-AC tener
    Time Stamp: a3335, Annotation: padrino padre madre 
    Time Stamp: a3342, Annotation: yo-1 abuela-COM1 casi igual era
    Time Stamp: a3355, Annotation: recien-NEG es
    Time Stamp: a3361, Annotation: traer- 2-AL-FOC yo-1-AC conocido- CAUS-2 padrino
    Time Stamp: a3370, Annotation: ahora-FOC ya-LIM Estados Unidos
    Time Stamp: a3401, Annotation: ya-LIM tener-3FUT
    Time Stamp: a3416, Annotation: lejos-NEG
    Time Stamp: a3428, Annotation: mirar- NMLZ-LIM padrino-AC pasar-PL-LIM hermano-PL
    Time Stamp: a3447, Annotation: tuyo padre madre casa-LOC- NEG vivo- NMLZ-DIM-3 
    Time Stamp: a3454, Annotation: el-PL-FOC ya no que trabajar jubilado-LIM
    Time Stamp: a3457, Annotation: asi sueldo-COM1 no 
    Time Stamp: a3466, Annotation: si este-LOC -HON SR haber pero que-SR trabajo-AC tener- PFV espina
    Time Stamp: a3469, Annotation: yo-1PL FOC no yo-1PL-FOC abuela-COM1 no no estudia-PFV nada 
    Time Stamp: a3476, Annotation: yo-AC no estudia-CAUS-PFV padre madre oveja pastar tener PFV nada
    Time Stamp: a3479, Annotation: no que trabajo tener-PFV no jubilado-SR soy nada
    Time Stamp: a3482, Annotation: no jubilado recordar-FOC-AF.EV asi yo-1 abuela-COM1 trabajar SR
    Time Stamp: a3494, Annotation: coje NMLZ DIM 3 mamita yo-1 abuelo COM1
    Time Stamp: a3500, Annotation: que sal-COM1 manteca-COM1 gas tanque-AC comprar-3FUT-HON saquisili-AF.EV
    Time Stamp: a3524, Annotation: ese ABL coje mamita ese-COM1 sal-COM1 manteca-COM1
    Time Stamp: a3527, Annotation: si asi asi yo-1 abuela-FOC haber  
    Time Stamp: a3530, Annotation: este-LOC yo-1 papito recordando-LIM vivo-3 yo-1 abuela-AC mirar
    Time Stamp: a3533, Annotation: uno hijos-PL-AC
    Time Stamp: a3542, Annotation: que mira yo-1 tia yo-1 papito 
    Time Stamp: a3545, Annotation: aqui-LOC haber yo-1 tia yo-1 abuela- DIM-AC cuidar-SR
    Time Stamp: a3548, Annotation: el sasha el-LOC haber 
    Time Stamp: a3551, Annotation: deviene-SR-LIM venir-NMLZ DIM 3
    Time Stamp: a3555, Annotation: uno dia visita-AL irse DIM 3 LIM
    Time Stamp: a3560, Annotation: guardar 
    Time Stamp: a3596, Annotation: papito-AC-PRG Aqui-LOC-AC-FOC mentir alejandra
    Time Stamp: a3602, Annotation: asi mamita yo-1 me voy-AF.EV que  hora vuelta-DIR-SR-AF.EV
    Time Stamp: a3605, Annotation: ese-.......  semana-PL yo-1 mamita-AC
    Time Stamp: a3608, Annotation: me voy-AF.EV mami-AC
    Time Stamp: a3621, Annotation: gracias...  dice  mami-AC
    Time Stamp: a3623, Annotation: espera-NMZL espera-NMZL
    Time Stamp: a3628, Annotation: yo  abuelita-AC  grabar-2
    Time Stamp: a3638, Annotation: que tener coger-DIR-FUT2
    Time Stamp: a3645, Annotation: nocierto comer-2-CAUS
    Time Stamp: a3648, Annotation: mami-AC venga venga agradecer-SR dice
    Time Stamp: a3652, Annotation: yo-1 padrino ya seba-3
    Time Stamp: a3656, Annotation: este-FOC mama -AC
    Time Stamp: a3695, Annotation: yaya
Speaker: Mujer vieja
  Tier Type: po, Annotations Count: 301
    Time Stamp: ('ts13', 'ts16'), Annotation: menos mama
    Time Stamp: ('ts19', 'ts21'), Annotation: None
    Time Stamp: ('ts25', 'ts26'), Annotation: Ñukaka kikin Diosta sirvingapa, Dolores Toaquiza Barbas kani
    Time Stamp: ('ts72', 'ts74'), Annotation: Ñuka uchilla pata calidadpi wacharishkani 
    Time Stamp: ('ts76', 'ts78'), Annotation: None
    Time Stamp: ('ts79', 'ts80'), Annotation: Tayta mama chillapatamanta karka.
    Time Stamp: ('ts83', 'ts84'), Annotation: Kay diesciseis añulla cazrashkani.
    Time Stamp: ('ts85', 'ts86'), Annotation: ah dies y seis añulla cazarashka
    Time Stamp: ('ts87', 'ts88'), Annotation: kusan kawsaupi kusawa wañurka.
    Time Stamp: ('ts89', 'ts90'), Annotation: kuti kay jipa cushash wañurka
    Time Stamp: ('ts93', 'ts94'), Annotation: Imashna watatachari charirka, paytaka ñuka
    Time Stamp: ('ts95', 'ts96'), Annotation: Veinti y dus años seis mista cazararkani payka ñawpak karka
    Time Stamp: ('ts99', 'ts101'), Annotation: ari payka ñawpak chay
    Time Stamp: ('ts103', 'ts105'), Annotation: allimi karka
    Time Stamp: ('ts106', 'ts108'), Annotation: (No se entiende)
    Time Stamp: ('ts110', 'ts112'), Annotation: None
    Time Stamp: ('ts119', 'ts120'), Annotation: Na chimbapi kawsarkaka kaypi (...)kawsarkani
    Time Stamp: ('ts121', 'ts124'), Annotation: Ari unaytami kawsarkani
    Time Stamp: ('ts125', 'ts126'), Annotation: Chay kawsash 
    Time Stamp: ('ts127', 'ts129'), Annotation: shina llaki tukurkani
    Time Stamp: ('ts133', 'ts135'), Annotation: Ñuka chayri kawras wañurka paypash
    Time Stamp: ('ts136', 'ts139'), Annotation: wañurka
    Time Stamp: ('ts143', 'ts144'), Annotation: Ari taytami punta wañurka
    Time Stamp: ('ts147', 'ts148'), Annotation: Ura hazindapi mayoral tukusha haciendapi sirvisha
    Time Stamp: ('ts149', 'ts151'), Annotation: wañurka
    Time Stamp: ('ts154', 'ts156'), Annotation: None
    Time Stamp: ('ts157', 'ts159'), Annotation: Kaypish shina llaki tukurkani papituwa
    Time Stamp: ('ts161', 'ts162'), Annotation: shina comu quiera tukushpa kawsani ura tukusha  jawa tukusha
    Time Stamp: ('ts163', 'ts164'), Annotation: shina kawsajuni papito imatagchari wañuy japirka
    Time Stamp: ('ts167', 'ts168'), Annotation: wawaka wawa mashnapurami
    Time Stamp: ('ts173', 'ts175'), Annotation: Cinco seis siete
    Time Stamp: ('ts178', 'ts180'), Annotation: Warmikuna jarikuna
    Time Stamp: ('ts181', 'ts182'), Annotation: mikan
    Time Stamp: ('ts183', 'ts184'), Annotation: shinami kawsani papito llakillami 
    Time Stamp: ('ts189', 'ts190'), Annotation: ari, ñuka kay kipa kusa shina wakindaka cazarachisha sakirka.
    Time Stamp: ('ts191', 'ts192'), Annotation: Cazarachisha sakisha wañurka.
    Time Stamp: ('ts195', 'ts196'), Annotation: Chaymi ñukaka llakilla tristillami sin kusaka
    Time Stamp: ('ts197', 'ts198'), Annotation: Lashtimalla
    Time Stamp: ('ts201', 'ts202'), Annotation: Chay asadunwan trabajasha tiarkanchi ishkandi kusandi warmindillata.
    Time Stamp: ('ts203', 'ts204'), Annotation: ishkandi trabajasha kawsarkanchi
    Time Stamp: ('ts207', 'ts208'), Annotation: Papa cebada jabas oca melloco chay
    Time Stamp: ('ts209', 'ts210'), Annotation: chaywan ñukanchi trabajuka.
    Time Stamp: ('ts213', 'ts216'), Annotation: Ima yapalla tukukpika jatukanchi na kashka kakpika mikukkanchi.
    Time Stamp: ('ts218', 'ts221'), Annotation: Saquisilippi saquisilipi chaypin jaturanchi.
    Time Stamp: ('ts227', 'ts228'), Annotation: Wantuk lumamam apasha rirkanchi carruta.
    Time Stamp: ('ts229', 'ts230'), Annotation: na tiarkachu kunanmi kayta carro tian.
    Time Stamp: ('ts231', 'ts232'), Annotation: Na tiyarka sinuka 
    Time Stamp: ('ts233', 'ts234'), Annotation: chimba llama wasipi kawsashaka mashtimuk 
    Time Stamp: ('ts235', 'ts236'), Annotation: apakanchi mashti 
    Time Stamp: ('ts237', 'ts238'), Annotation: apakanchi chay  banco hacienda nishkaman chaypi sitakanchi animal kanchawan burro mulaman apachisha.
    Time Stamp: ('ts242', 'ts244'), Annotation: Shinami trabajasha kawsarkanchi papituwa
    Time Stamp: ('ts246', 'ts250'), Annotation: None
    Time Stamp: ('ts251', 'ts254'), Annotation: Uchila juru papawata chagrangapa rirkani
    Time Stamp: ('ts255', 'ts257'), Annotation: mm
    Time Stamp: ('ts259', 'ts260'), Annotation: Rirkanimi
    Time Stamp: ('ts263', 'ts264'), Annotation: Nima shinalla rishami
    Time Stamp: ('ts265', 'ts266'), Annotation: uchila sarawata randingapak vuiltamurkani.
    Time Stamp: ('ts268', 'ts270'), Annotation: None
    Time Stamp: ('ts271', 'ts272'), Annotation: Huma sarawalla japitukushka doce dolarwa alli sara quince dolar
    Time Stamp: ('ts275', 'ts276'), Annotation: Ari chagrash tarishachari (...)llatapash
    Time Stamp: ('ts278', 'ts281'), Annotation: Papawata chukchijunimi
    Time Stamp: ('ts282', 'ts284'), Annotation: Jawa lomapi charijuni
    Time Stamp: ('ts285', 'ts286'), Annotation: ya kay wawkish kaynash chagrasha 
    Time Stamp: ('ts287', 'ts289'), Annotation: Shamujuni yapa wayra jatarikpi shamuni.
    Time Stamp: ('ts293', 'ts294'), Annotation: manchanayay chiri chaymi shamurka
    Time Stamp: ('ts296', 'ts298'), Annotation: shina (...)gawan nitu wawakuna apachin
    Time Stamp: ('ts299', 'ts300'), Annotation: burruwan apachin
    Time Stamp: ('ts301', 'ts302'), Annotation: llakilla ñukanchi ña yuyakyasha na markay pudinchi na ima
    Time Stamp: ('ts303', 'ts304'), Annotation: valurpish na tiyan
    Time Stamp: ('ts305', 'ts306'), Annotation: shinami kawsanchi llakillami ñukaka kawsani
    Time Stamp: ('ts308', 'ts310'), Annotation: None
    Time Stamp: ('ts311', 'ts312'), Annotation: china china
    Time Stamp: ('ts313', 'ts314'), Annotation: wakimbika jambita randishpa tumakkushapa tiyani.
    Time Stamp: ('ts315', 'ts316'), Annotation: shinami kawsani papito ñukaka llakilla tristilami kawsani.
    Time Stamp: ('ts318', 'ts320'), Annotation: None
    Time Stamp: ('ts321', 'ts322'), Annotation: Na na shamunchu na rikurin 
    Time Stamp: ('ts325', 'ts326'), Annotation: Nima na shamunchu
    Time Stamp: ('ts329', 'ts330'), Annotation: Nima na chaykunash na shamunchu na shamunchu
    Time Stamp: ('ts332', 'ts334'), Annotation: None
    Time Stamp: ('ts335', 'ts338'), Annotation: na samunchu
    Time Stamp: ('ts342', 'ts345'), Annotation: Na malishkaranchi shuklla puñurani na malishkani 
    Time Stamp: ('ts347', 'ts348'), Annotation: na na
    Time Stamp: ('ts351', 'ts352'), Annotation: Kuaka na malishkanichu papituwal puñuranimi.
    Time Stamp: ('ts353', 'ts355'), Annotation: Na malishkanichu kayari ñuka churikuna
    Time Stamp: ('ts357', 'ts358'), Annotation: Pasarka timblur nachu malishkarkangui nikpimi malisha papituwa.
    Time Stamp: ('ts361', 'ts364'), Annotation: None
    Time Stamp: ('ts365', 'ts366'), Annotation: ari chaytaka ari chaytaka malishkarkanchimi manchanayay 
    Time Stamp: ('ts373', 'ts374'), Annotation: Allpa chukchurka wasikuna talak talak pasanga
    Time Stamp: ('ts379', 'ts382'), Annotation: aa ashta madre tierrash 
    Time Stamp: ('ts383', 'ts386'), Annotation: patallama kasha tuninlla
    Time Stamp: ('ts389', 'ts390'), Annotation: ari
    Time Stamp: ('ts392', 'ts394'), Annotation: wasika mana china 
    Time Stamp: ('ts402', 'ts406'), Annotation: shinangami kashnawataka ashtawan na imatash ruranllu
    Time Stamp: ('ts408', 'ts411'), Annotation: jarkashkami kay uchila wasiwatallaka 
    Time Stamp: ('ts413', 'ts414'), Annotation: Shinami kawsanchi
    Time Stamp: ('ts415', 'ts417'), Annotation: papito
    Time Stamp: ('ts427', 'ts428'), Annotation: Ari uyashkanimi.
    Time Stamp: ('ts430', 'ts432'), Annotation: Tianmi
    Time Stamp: ('ts435', 'ts436'), Annotation: Padre rumifilu tilunkucha urku
    Time Stamp: ('ts437', 'ts438'), Annotation: Chaykuna tiyan
    Time Stamp: ('ts439', 'ts440'), Annotation: yana urku lumayma tianmi
    Time Stamp: ('ts441', 'ts442'), Annotation: na chimbamun.
    Time Stamp: ('ts443', 'ts444'), Annotation: Chimbamun.
    Time Stamp: ('ts447', 'ts449'), Annotation: Waykuta pasasha yaku riota pasasha.
    Time Stamp: ('ts451', 'ts452'), Annotation: Ari chaymanmi tiyan
    Time Stamp: ('ts455', 'ts456'), Annotation: imachari bien taytachari mamachari
    Time Stamp: ('ts457', 'ts458'), Annotation: Padre rumi urku ninchi
    Time Stamp: ('ts459', 'ts460'), Annotation: tayta kan
    Time Stamp: ('ts462', 'ts464'), Annotation: chayka chimba. urkumun
    Time Stamp: ('ts468', 'ts470'), Annotation: chaypimi chaytami llama michishka 
    Time Stamp: ('ts471', 'ts472'), Annotation: kaysarkanchi kuti kayma shamushaka na rinchichu
    Time Stamp: ('ts474', 'ts476'), Annotation: None
    Time Stamp: ('ts477', 'ts478'), Annotation: llamash na tiyan ña cuentush bajam
    Time Stamp: ('ts479', 'ts481'), Annotation: yuyakyakpika ña
    Time Stamp: ('ts483', 'ts486'), Annotation: animallpish tukurin.
    Time Stamp: ('ts489', 'ts492'), Annotation: ari
    Time Stamp: ('ts493', 'ts497'), Annotation: Jatun yaya rumimi
    Time Stamp: ('ts507', 'ts509'), Annotation: Imamundacharishutichishka nusi
    Time Stamp: ('ts508', 'ts511'), Annotation: chaytashi na yachanichu
    Time Stamp: ('ts513', 'ts514'), Annotation: Chaytasi na yachanichu imatachari shutichishka
    Time Stamp: ('ts515', 'ts517'), Annotation: a cura pasakpi kuraka apagan nin
    Time Stamp: ('ts519', 'ts521'), Annotation: paylalata kichwan nin
    Time Stamp: ('ts524', 'ts526'), Annotation: None
    Time Stamp: ('ts535', 'ts536'), Annotation: None
    Time Stamp: ('ts553', 'ts555'), Annotation: chayta paseakgrina purikgrina alimi
    Time Stamp: ('ts556', 'ts559'), Annotation: tukuylla allimi
    Time Stamp: ('ts561', 'ts563'), Annotation: chiri kashaka piru demas chiri
    Time Stamp: ('ts564', 'ts567'), Annotation: ña waykumunda demas chirin
    Time Stamp: ('ts570', 'ts572'), Annotation: ña(...)
    Time Stamp: ('ts576', 'ts578'), Annotation: (...)Nishkakunaka michi kangui jatachi pamba nishka.
    Time Stamp: ('ts579', 'ts580'), Annotation: una guango nishkata michikanch
    Time Stamp: ('ts588', 'ts590'), Annotation: lindu rutu jiwa
    Time Stamp: ('ts593', 'ts595'), Annotation: Chayra na tiyan
    Time Stamp: ('ts598', 'ts600'), Annotation: llamakunash paykuna mikusha vultwamunlla 
    Time Stamp: ('ts603', 'ts605'), Annotation: karkunata michisha shamuna kan
    Time Stamp: ('ts610', 'ts612'), Annotation: llamata michisha 
    Time Stamp: ('ts618', 'ts620'), Annotation: None
    Time Stamp: ('ts621', 'ts625'), Annotation: candela pasupash ura yakupi tiyan 
    Time Stamp: ('ts627', 'ts628'), Annotation: falta rumipash tiyan wayko
    Time Stamp: ('ts631', 'ts632'), Annotation: jambita rurangui
    Time Stamp: ('ts640', 'ts643'), Annotation: chay patukucha 
    Time Stamp: ('ts646', 'ts648'), Annotation: None
    Time Stamp: ('ts652', 'ts656'), Annotation: tutamandata shamusha purinami
    Time Stamp: ('ts664', 'ts667'), Annotation: chaytaka na riksiichu
    Time Stamp: ('ts669', 'ts676'), Annotation: None
    Time Stamp: ('ts675', 'ts681'), Annotation: None
    Time Stamp: ('ts683', 'ts684'), Annotation: Ari chayta
    Time Stamp: ('ts686', 'ts689'), Annotation: Illinizalla ninmi na
    Time Stamp: ('ts695', 'ts696'), Annotation: Chayllapi tiyan chaytallami riksinchi
    Time Stamp: ('ts697', 'ts699'), Annotation: mana riksinichu mataka 
    Time Stamp: ('ts717', 'ts718'), Annotation: No si imasha tianlla na tianchu.
    Time Stamp: ('ts720', 'ts723'), Annotation: None
    Time Stamp: ('ts728', 'ts730'), Annotation: chaypika ñuka entenado shina llamata michiurka
    Time Stamp: ('ts731', 'ts733'), Annotation: puka llama mashti chay wasikunga llamata
    Time Stamp: ('ts735', 'ts736'), Annotation: maytarishkata waw
    Time Stamp: ('ts737', 'ts738'), Annotation: chiriyashka cuintata apamurkanchika
    Time Stamp: ('ts741', 'ts743'), Annotation: diablo apashka nin
    Time Stamp: ('ts747', 'ts748'), Annotation: rumi tia. ñuka alpallatik yarka 
    Time Stamp: ('ts750', 'ts754'), Annotation: wasiwata ucila uksha wasiwata
    Time Stamp: ('ts762', 'ts764'), Annotation: chaypika claro
    Time Stamp: ('ts766', 'ts768'), Annotation: kunanga ña wawakunaman partish entregashkamandaka.
    Time Stamp: ('ts772', 'ts774'), Annotation: None
    Time Stamp: ('ts777', 'ts779'), Annotation: (No se entiende)
    Time Stamp: ('ts782', 'ts786'), Annotation: None
    Time Stamp: ('ts801', 'ts804'), Annotation: Shina shutillami karka shutichirkarka 
    Time Stamp: ('ts807', 'ts811'), Annotation: None
    Time Stamp: ('ts812', 'ts814'), Annotation: candela faso
    Time Stamp: ('ts824', 'ts826'), Annotation: shinami kawsarkanchi papitu
    Time Stamp: ('ts835', 'ts839'), Annotation: Mana ñuka atinani 
    Time Stamp: ('ts841', 'ts843'), Annotation: na atinani ñukaka ñukaka difuntu kusami yachachina
    Time Stamp: ('ts849', 'ts850'), Annotation: kungarani, parlaytaka parlajurka
    Time Stamp: ('ts862', 'ts868'), Annotation: None
    Time Stamp: ('ts870', 'ts872'), Annotation: nusi imallatash parlaylla
    Time Stamp: ('ts892', 'ts896'), Annotation: None
    Time Stamp: ('ts897', 'ts900'), Annotation: None
    Time Stamp: ('ts902', 'ts905'), Annotation: chayra ñukash kushakani bueno tukushpa
    Time Stamp: ('ts907', 'ts909'), Annotation: wawakunamanbash kunata kushkani ashta
    Time Stamp: ('ts911', 'ts914'), Annotation: pudikta apanajurka (...)
    Time Stamp: ('ts919', 'ts920'), Annotation: shinaka chay na kawsani 
    Time Stamp: ('ts921', 'ts923'), Annotation: papito
    Time Stamp: ('ts930', 'ts932'), Annotation: None
    Time Stamp: ('ts935', 'ts938'), Annotation: Nachu purijun
    Time Stamp: ('ts953', 'ts954'), Annotation: kunanllachu shamun o shina pariju shamun.
    Time Stamp: ('ts978', 'ts982'), Annotation: None
    Time Stamp: ('ts984', 'ts986'), Annotation: None
    Time Stamp: ('ts996', 'ts1002'), Annotation: (No se entiende)
    Time Stamp: ('ts1003', 'ts1007'), Annotation: segun tarpunchi uchilawata tarpunchillami
    Time Stamp: ('ts1008', 'ts1011'), Annotation: kunan wata (...)
    Time Stamp: ('ts1013', 'ts1016'), Annotation: None
    Time Stamp: ('ts1021', 'ts1022'), Annotation: shina wakimbika kukpi wakimika na kukpi wakimbika (...)
    Time Stamp: ('ts1025', 'ts1028'), Annotation: asadon
    Time Stamp: ('ts1029', 'ts1034'), Annotation: uca sulu habas sulu milluku sulu (...)
    Time Stamp: ('ts1038', 'ts1040'), Annotation: en buen dia
    Time Stamp: ('ts1049', 'ts1050'), Annotation: killa. ña
    Time Stamp: ('ts1052', 'ts1056'), Annotation: chayma killaka chaymanda kutin chaypi na miranga
    Time Stamp: ('ts1057', 'ts1060'), Annotation: (No se entiende)
    Time Stamp: ('ts1065', 'ts1067'), Annotation: tarpunallami kunankay tiemputaka 
    Time Stamp: ('ts1069', 'ts1072'), Annotation: (No se entiende)
    Time Stamp: ('ts1074', 'ts1076'), Annotation: jiwa 
    Time Stamp: ('ts1078', 'ts1080'), Annotation: None
    Time Stamp: ('ts1081', 'ts1083'), Annotation: (...)tapash tiajunchi kunanga
    Time Stamp: ('ts1084', 'ts1086'), Annotation: chay tamiawa illakpi nara tarpunchi
    Time Stamp: ('ts1090', 'ts1094'), Annotation: tamiangashchari chaiura tarpungapa
    Time Stamp: ('ts1101', 'ts1104'), Annotation: chay nachu urira mashti 
    Time Stamp: ('ts1105', 'ts1106'), Annotation: plantaciungunapi nachu
    Time Stamp: ('ts1107', 'ts1108'), Annotation: tirajun ninga chaymi na tamianga sinuka tamiajuna
    Time Stamp: ('ts1109', 'ts1110'), Annotation: jiwa na valur kana kunanga  animalgukunapash jiwa illak
    Time Stamp: ('ts1111', 'ts1112'), Annotation: llakilla kanchi
    Time Stamp: ('ts1113', 'ts1115'), Annotation: jiwawa illakpi llakilla kanchi
    Time Stamp: ('ts1117', 'ts1120'), Annotation: wagrawakuna
    Time Stamp: ('ts1121', 'ts1125'), Annotation: llamawakuna kuywakunayma
    Time Stamp: ('ts1127', 'ts1128'), Annotation: valuglla kanchi jiwa illakpi
    Time Stamp: ('ts1129', 'ts1132'), Annotation: chashnami kawsanchi 
    Time Stamp: ('ts1136', 'ts1139'), Annotation: llushtisha mikunchi na kashaka kashnata yanusha
    Time Stamp: ('ts1140', 'ts1143'), Annotation: anguyakpira mikunallata(...)
    Time Stamp: ('ts1145', 'ts1149'), Annotation: ari tiyanmi
    Time Stamp: ('ts1152', 'ts1153'), Annotation: puca
    Time Stamp: ('ts1154', 'ts1157'), Annotation: chayka yurak
    Time Stamp: ('ts1162', 'ts1166'), Annotation: None
    Time Stamp: ('ts1171', 'ts1173'), Annotation: pukapash tiyan
    Time Stamp: ('ts1175', 'ts1178'), Annotation: piru puka na tan 
    Time Stamp: ('ts1182', 'ts1185'), Annotation: na
    Time Stamp: ('ts1191', 'ts1194'), Annotation: None
    Time Stamp: ('ts1198', 'ts1204'), Annotation: lo mismollata
    Time Stamp: ('ts1207', 'ts1211'), Annotation: colurllami shina
    Time Stamp: ('ts1215', 'ts1217'), Annotation: kawsanchi
    Time Stamp: ('ts1219', 'ts1224'), Annotation: None
    Time Stamp: ('ts1232', 'ts1234'), Annotation: Cebolla cebollaka baratu kan
    Time Stamp: ('ts1235', 'ts1236'), Annotation: kunanga na jalmashka chinga animal watashka tukuy ladupi
    Time Stamp: ('ts1240', 'ts1242'), Annotation: None
    Time Stamp: ('ts1243', 'ts1244'), Annotation: cebulla baratu nira
    Time Stamp: ('ts1250', 'ts1252'), Annotation: ya kachi diez dular cincu dular
    Time Stamp: ('ts1253', 'ts1254'), Annotation: trabajanchi (...)trabajo
    Time Stamp: ('ts1255', 'ts1257'), Annotation: dubli kan sullapa ashka sinchi trabajo
    Time Stamp: ('ts1259', 'ts1260'), Annotation: shinami kawsanchi kuanchika
    Time Stamp: ('ts1273', 'ts1276'), Annotation: None
    Time Stamp: ('ts1282', 'ts1284'), Annotation: kingushaka  castellanupi parlanchi wakinbika.
    Time Stamp: ('ts1286', 'ts1289'), Annotation: None
    Time Stamp: ('ts1299', 'ts1304'), Annotation: None
    Time Stamp: ('ts1305', 'ts1307'), Annotation: kayma shamuylla yaykumuylla nisha
    Time Stamp: ('ts1308', 'ts1311'), Annotation: parlanchi
    Time Stamp: ('ts1313', 'ts1314'), Annotation: Dueño wasimanga shamuylla wawakuna nisha
    Time Stamp: ('ts1315', 'ts1318'), Annotation: mikuna tiyakpika karanchi.
    Time Stamp: ('ts1325', 'ts1328'), Annotation: amaria ima milagro shamungui nisha
    Time Stamp: ('ts1329', 'ts1330'), Annotation: shamuylla nisha
    Time Stamp: ('ts1331', 'ts1334'), Annotation: allillachu shamungui nisha 
    Time Stamp: ('ts1336', 'ts1338'), Annotation: shamuylla kayma
    Time Stamp: ('ts1340', 'ts1344'), Annotation: culicencia nin
    Time Stamp: ('ts1346', 'ts1349'), Annotation: Yaykumuylla ninchillami
    Time Stamp: ('ts1351', 'ts1354'), Annotation: None
    Time Stamp: ('ts1360', 'ts1362'), Annotation: None
    Time Stamp: ('ts1363', 'ts1365'), Annotation: pish chayanallami chayamunchillami chayamunlla wawakuna
    Time Stamp: ('ts1367', 'ts1368'), Annotation: tiyajunguichu allillachu kajungui nachu anchayanguima nishpa tapusha chayamun
    Time Stamp: ('ts1372', 'ts1374'), Annotation: buenas tardes buenos dias nisha imanalla kawsajungui ñanda mañachi
    Time Stamp: ('ts1376', 'ts1378'), Annotation: None
    Time Stamp: ('ts1379', 'ts1380'), Annotation: maymansh llaktaman rijuni u maytash trabajangapa rijuni nishpa parlan
    Time Stamp: ('ts1382', 'ts1385'), Annotation: vicinukuna saludasha imanalla nisha
    Time Stamp: ('ts1387', 'ts1389'), Annotation: maymanda rijungui nisha tapusha parlasha rinllami.
    Time Stamp: ('ts1391', 'ts1393'), Annotation: shinan parlanchi
    Time Stamp: ('ts1397', 'ts1402'), Annotation: None
    Time Stamp: ('ts1403', 'ts1407'), Annotation: imatash parlachilla
    Time Stamp: ('ts1413', 'ts1414'), Annotation: chayladun ima granukuna tiyan
    Time Stamp: ('ts1444', 'ts1450'), Annotation: None
    Time Stamp: ('ts1451', 'ts1455'), Annotation: alberjasmaka
    Time Stamp: ('ts1463', 'ts1466'), Annotation: None
    Time Stamp: ('ts1472', 'ts1474'), Annotation: jaw chayka manachu granu chakirin 
    Time Stamp: ('ts1490', 'ts1492'), Annotation: casakunaka sara chagrawakunata papawan jabaswan
    Time Stamp: ('ts1493', 'ts1494'), Annotation: casaran
    Time Stamp: ('ts1496', 'ts1498'), Annotation: mashna wata charingui nisha tapuy
    Time Stamp: ('ts1499', 'ts1501'), Annotation: mashna watata charingui
    Time Stamp: ('ts1502', 'ts1504'), Annotation: cuarentalla chay jovencito
    Time Stamp: ('ts1519', 'ts1526'), Annotation: chayrichu
    Time Stamp: ('ts1544', 'ts1548'), Annotation: kuti shamunga mashna wawa mashnati wawkipura kanguichi.
    Time Stamp: ('ts1551', 'ts1552'), Annotation: kimsalla
    Time Stamp: ('ts1556', 'ts1558'), Annotation: kazarashkachu o na
    Time Stamp: ('ts1576', 'ts1578'), Annotation: mas mejuraduchu o china parijulla
    Time Stamp: ('ts1579', 'ts1580'), Annotation: mayjan
    Time Stamp: ('ts1581', 'ts1582'), Annotation: wawkikuna wawki pani
    Time Stamp: ('ts1627', 'ts1628'), Annotation: bunu tiyan
    Time Stamp: ('ts1636', 'ts1638'), Annotation: para qui
